lng,lat,distance,time
105.224032337,28.0727228709,111370,8874
105.224031336,28.0927254514,112222,9046
105.224030333,28.1127277817,111750,10932
105.22402933,28.1327298346,122429,8691
105.224028326,28.1527315837,121085,8405
105.224027322,28.1727330034,124584,8629
105.224026316,28.1927340688,119959,8919
105.22402531,28.2127347563,120626,9110
105.224024303,28.232735043,112187,8264
105.224023295,28.2527349075,107465,7377
105.224022287,28.2727343295,103972,6910
105.224021278,28.2927332902,102963,6751
105.244059258,27.3126906931,141778,10118
105.244058282,27.3326869257,138394,9626
105.244057306,27.3526834313,143180,10246
105.244056329,27.3726802238,141905,10136
105.244055351,27.3926773156,144652,10535
105.244054372,27.4126747175,148126,10875
105.244053393,27.4326724384,150818,11216
105.244052413,27.4526704855,156558,11872
105.244051432,27.4726688645,114123,10540
105.244050451,27.4926675788,111222,9904
105.244049468,27.5126666304,109085,9351
105.244048485,27.5326660193,81573,10669
105.244047502,27.5526657437,107351,9370
105.244046517,27.5726658,110635,9199
105.244045532,27.5926661827,109017,8866
105.244044546,27.6126668846,66995,7855
105.244043559,27.6326678968,103126,8317
105.244042572,27.6526692085,53047,6080
105.244041584,27.6726708074,52004,5991
105.244040595,27.6926726796,47705,5494
105.244039605,27.7126748095,46769,5432
105.244038615,27.7326771799,35113,3675
105.244037624,27.7526797725,24044,2380
105.244036632,27.7726825674,29629,3225
105.244035639,27.7926855434,34669,3876
105.244034645,27.8126886782,34045,3742
105.244033651,27.8326919483,36043,3902
105.244032656,27.8526953293,40938,4549
105.244031661,27.8726987958,43537,4313
105.244030664,27.8927023217,47266,4674
105.244029667,27.91270588,50131,4938
105.244028669,27.9327094433,50279,4959
105.24402767,27.9527129837,128513,12577
105.244026671,27.9727164727,127856,12352
105.244025671,27.9927198818,117712,9833
105.24402467,28.0127231824,115494,9673
105.244023668,28.0327263455,114750,9731
105.244022666,28.0527293426,108052,8549
105.244021662,28.0727321453,108830,8738
105.244020658,28.0927347254,107163,8825
105.244019653,28.1127370552,111552,10842
105.244018648,28.1327391077,124534,8923
105.244017642,28.1527408565,125039,9009
105.244016635,28.1727422757,126590,9595
105.244015627,28.1927433408,120198,9224
105.244014618,28.2127440279,116008,8554
105.244013609,28.2327443142,109365,7784
105.244012599,28.2527441783,109797,7574
105.244011588,28.2727436,103676,6884
105.244010576,28.2927425602,105051,6992
105.264032308,27.3126850048,136679,9378
105.264031327,27.3326812371,135793,9409
105.264030345,27.3526777423,137706,9541
105.264029363,27.3726745345,142433,10237
105.26402838,27.3926716259,143852,10398
105.264027396,27.4126690274,146604,10991
105.264026412,27.432666748,129297,9442
105.264025426,27.4526647948,126165,9388
105.26402444,27.4726631734,127065,9762
105.264023454,27.4926618874,129629,10469
105.264022466,27.5126609387,108311,9264
105.264021478,27.5326603273,107247,9356
105.264020489,27.5526600513,105709,8990
105.264019499,27.5726601072,106163,8647
105.264018508,27.5926604896,107428,8722
105.264017517,27.6126611911,101828,8098
105.264016525,27.6326622029,100311,7869
105.264015532,27.6526635143,54703,6290
105.264014539,27.6726651129,59130,7008
105.264013545,27.6926669848,49807,5908
105.26401255,27.7126691143,49971,5773
105.264011554,27.7326714844,31070,3318
105.264010557,27.7526740767,24233,2460
105.26400956,27.7726768712,24955,2519
105.264008562,27.7926798468,30589,3274
105.264007563,27.8126829812,32600,3563
105.264006564,27.832686251,46563,4602
105.264005563,27.8526896317,46146,4709
105.264004562,27.8726930979,40682,4103
105.26400356,27.8926966234,43005,4381
105.264002558,27.9127001814,44870,4510
105.264001555,27.9327037444,45476,4599
105.26400055,27.9527072844,128539,12589
105.263999546,27.972710773,68456,6725
105.26399854,27.9927141818,112700,10008
105.263997534,28.012717482,111563,9650
105.263996526,28.0327206448,109021,8879
105.263995518,28.0527236416,106601,8623
105.26399451,28.0727264439,103188,8122
105.2639935,28.0927290236,102260,8583
105.26399249,28.1127313531,108557,10126
105.263991479,28.1327334053,103960,9193
105.263990467,28.1527351537,123576,9141
105.263989455,28.1727365726,126399,9660
105.263988442,28.1927376374,117178,8839
105.263987428,28.2127383241,114323,8449
105.263986413,28.2327386101,108348,7689
105.263985397,28.2527384739,110294,8386
105.263984381,28.2727378951,104739,6850
105.263983364,28.292736855,108060,7248
105.283989969,27.3126651871,132991,9079
105.283988981,27.3326614191,134785,9230
105.283987991,27.352657924,137532,9670
105.283987001,27.3726547158,135154,9265
105.28398601,27.392651807,145659,10540
105.283985018,27.4126492082,147756,10671
105.283984025,27.4326469285,127149,10531
105.283983032,27.452644975,124793,9181
105.283982038,27.4726433533,123858,9302
105.283981043,27.492642067,128707,10189
105.283980047,27.5126411179,110929,9006
105.283979051,27.5326405062,104849,8418
105.283978054,27.55264023,102645,8088
105.283977056,27.5726402856,102449,8151
105.283976057,27.5926406676,104175,8383
105.283975058,27.6126413689,101823,8201
105.283974058,27.6326423804,97373,7832
105.283973057,27.6526436915,102787,8478
105.283972055,27.6726452898,64977,7605
105.283971053,27.6926471613,54848,6807
105.28397005,27.7126492905,55831,6823
105.283969046,27.7326516603,29622,3366
105.283968041,27.7526542523,26753,2968
105.283967036,27.7726570465,19056,1701
105.283966029,27.7926600218,19891,1916
105.283965022,27.8126631559,48149,5183
105.283964015,27.8326664254,46530,4846
105.283963006,27.8526698058,44194,4413
105.283961997,27.8726732717,38617,3836
105.283960987,27.8926767969,40586,4172
105.283959976,27.9126803546,44319,4751
105.283958964,27.9326839172,52899,5371
105.283957952,27.9526874569,53612,5395
105.283956939,27.9726909453,68012,6724
105.283955925,27.9926943538,64106,6013
105.28395491,28.0126976537,67718,6714
105.283953895,28.0327008161,65819,6376
105.283952879,28.0527038126,105406,8319
105.283951862,28.0727066146,102318,8006
105.283950844,28.0927091941,100024,7922
105.283949825,28.1127115233,99734,8192
105.283948806,28.1327135751,101881,8648
105.283947786,28.1527153232,121217,8886
105.283946765,28.1727167419,119824,8784
105.283945744,28.1927178063,115093,8418
105.283944721,28.2127184927,111418,8103
105.283943698,28.2327187784,108989,7909
105.283942674,28.2527186419,105831,7662
105.283941649,28.2727180629,101201,7357
105.283940624,28.2927170224,103813,7393
105.303935701,27.3126343077,134542,9117
105.303934702,27.3326305395,130754,8692
105.303933702,27.3526270441,132246,9151
105.303932702,27.3726238357,133410,9126
105.3039317,27.3926209266,135851,9616
105.303930698,27.4126183275,137515,9928
105.303929696,27.4326160475,124963,10218
105.303928692,27.4526140937,119108,9311
105.303927688,27.4726124718,118479,9107
105.303926683,27.4926111852,111081,9015
105.303925677,27.5126102359,108266,8653
105.30392467,27.5326096239,104955,8319
105.303923663,27.5526093474,101434,8036
105.303922655,27.5726094027,100700,7861
105.303921646,27.5926097845,98835,7770
105.303920636,27.6126104854,97483,7582
105.303919626,27.6326114967,94636,7551
105.303918615,27.6526128075,67358,8048
105.303917603,27.6726144055,65790,7662
105.30391659,27.6926162768,99321,7692
105.303915576,27.7126184057,19538,1844
105.303914562,27.7326207753,19798,2242
105.303913547,27.7526233669,20362,2242
105.303912531,27.7726261609,16620,1420
105.303911515,27.7926291359,18076,1669
105.303910497,27.8126322698,20622,2325
105.303909479,27.832635539,23642,2355
105.30390846,27.8526389191,27646,3118
105.30390744,27.8726423847,36581,3691
105.30390642,27.8926459097,37422,3769
105.303905399,27.9126494671,40574,4095
105.303904377,27.9326530295,52019,5145
105.303903354,27.9526565689,52247,5157
105.30390233,27.972660057,61915,6177
105.303901306,27.9926634652,62057,5897
105.303900281,28.0126667648,62366,5944
105.303899255,28.032669927,65759,6381
105.303898228,28.0526729232,66814,6657
105.303897201,28.072675725,97888,8754
105.303896172,28.0926783041,101168,8264
105.303895143,28.1126806331,96427,7512
105.303894113,28.1326826847,99248,8329
105.303893083,28.1526844325,91806,7741
105.303892051,28.1726858509,118006,8671
105.303891019,28.192686915,116449,8712
105.303889986,28.2126876012,111693,8033
105.303888952,28.2326878866,108492,7817
105.303887918,28.2526877498,106488,7718
105.303886882,28.2726871705,93635,6122
105.303885846,28.2926861298,100648,7747
105.323874956,27.3125972185,133757,8929
105.323873946,27.33259345,127496,8425
105.323872934,27.3525899544,129475,8819
105.323871923,27.3725867457,131987,9121
105.32387091,27.3925838363,134540,9483
105.323869897,27.412581237,136670,9646
105.323868883,27.4325789567,139945,10100
105.323867868,27.4525770027,118008,9076
105.323866852,27.4725753805,116230,8910
105.323865836,27.4925740936,121957,9155
105.323864818,27.5125731441,109433,8923
105.3238638,27.5325725318,105681,8349
105.323862781,27.552572255,100975,8477
105.323861762,27.5725723101,97694,7623
105.323860742,27.5925726916,95771,7334
105.32385972,27.6125733924,93887,7335
105.323858699,27.6325744034,91885,6957
105.323857676,27.6525757139,93788,7298
105.323856652,27.6725773117,96250,7435
105.323855628,27.6925791827,98502,7611
105.323854603,27.7125813114,103837,9278
105.323853577,27.7325836807,16412,1639
105.323852551,27.7525862721,20219,2308
105.323851523,27.7725890658,19793,2142
105.323850495,27.7925920406,14754,1205
105.323849466,27.8125951742,19800,2362
105.323848437,27.8325984431,20294,2134
105.323847406,27.852601823,25717,2611
105.323846375,27.8726052883,35330,3597
105.323845343,27.892608813,36588,3886
105.32384431,27.9126123702,40896,4153
105.323843276,27.9326159324,43263,4381
105.323842242,27.9526194715,50018,4896
105.323841206,27.9726229594,52846,5199
105.32384017,27.9926263673,60043,5656
105.323839133,28.0126296667,59764,5756
105.323838096,28.0326328286,61700,5990
105.323837057,28.0526358246,63964,6679
105.323836018,28.0726386261,94014,7977
105.323834978,28.092641205,94490,7740
105.323833937,28.1126435337,93859,7273
105.323832896,28.132645585,89519,7218
105.323831853,28.1526473326,90899,7661
105.32383081,28.1726487507,92234,7926
105.323829766,28.1926498146,120829,9100
105.323828721,28.2126505005,94711,7609
105.323827675,28.2326507857,109866,7875
105.323826629,28.2526506486,111623,8001
105.323825582,28.2726500691,95198,6706
105.323824534,28.2926490281,99627,7517
105.343814411,27.3125598648,136967,9088
105.343813389,27.332556096,126515,8388
105.343812367,27.3525526002,124783,8262
105.343811344,27.3725493912,128576,9118
105.34381032,27.3925464816,132095,9745
105.343809295,27.412543882,131617,9654
105.34380827,27.4325416015,119513,9063
105.343807244,27.4525396472,114303,8838
105.343806217,27.4725380247,113280,8710
105.343805189,27.4925367377,115660,8571
105.34380416,27.5125357879,107051,8649
105.343803131,27.5325351753,107410,8800
105.343802101,27.5525348983,99158,7810
105.34380107,27.5725349531,96238,7467
105.343800038,27.5925353344,93739,7181
105.343799005,27.6125360349,89980,6728
105.343797972,27.6325370456,89556,6644
105.343796938,27.6525383559,92122,6952
105.343795903,27.6725399534,81392,5940
105.343794867,27.6925418242,99140,8291
105.343793831,27.7125439526,101195,8862
105.343792794,27.7325463216,106642,9152
105.343791755,27.7525489128,13194,1120
105.343790717,27.7725517063,13888,1396
105.343789677,27.7925546808,11560,911
105.343788636,27.8125578142,17287,1699
105.343787595,27.8325610829,20860,2201
105.343786553,27.8525644624,33881,3469
105.34378551,27.8725679276,31290,3081
105.343784466,27.892571452,30938,3158
105.343783422,27.9125750089,52224,5483
105.343782377,27.9325785708,50086,4886
105.343781331,27.9525821097,52244,5014
105.343780284,27.9725855973,56970,5795
105.343779236,27.992589005,57266,5438
105.343778187,28.0125923041,57351,5382
105.343777138,28.0325954658,60553,5654
105.343776088,28.0525984615,95594,7699
105.343775037,28.0726012628,94313,7726
105.343773985,28.0926038414,90974,7111
105.343772933,28.1126061699,89691,7753
105.343771879,28.1326082209,86118,6703
105.343770825,28.1526099682,87346,6957
105.34376977,28.1726113861,88199,6999
105.343768714,28.1926124498,92303,7167
105.343767658,28.2126131354,90841,7036
105.3437666,28.2326134203,93524,6896
105.343765542,28.252613283,113638,7209
105.343764483,28.2726127032,93721,6624
105.343763423,28.2926116621,101969,7240
105.363761017,27.3125284387,132578,9670
105.363759986,27.3325246697,126660,8688
105.363758953,27.3525211735,123399,8198
105.36375792,27.3725179643,127356,8830
105.363756886,27.3925150545,127194,8905
105.363755852,27.4125124546,129869,9258
105.363754816,27.4325101738,117418,8720
105.36375378,27.4525082193,115411,9069
105.363752743,27.4725065965,110923,8201
105.363751705,27.4925053091,114144,8558
105.363750666,27.5125043591,111234,8637
105.363749627,27.5325037463,103457,8193
105.363748586,27.552503469,101111,8150
105.363747545,27.5725035235,100783,7832
105.363746504,27.5925039045,93540,7009
105.363745461,27.6125046047,90139,6608
105.363744417,27.6325056152,111585,7558
105.363743373,27.6525069252,92596,6845
105.363742328,27.6725085225,94891,7322
105.363741282,27.692510393,100895,8061
105.363740235,27.7125125211,104147,8487
105.363739188,27.7325148899,105453,8812
105.36373814,27.7525174808,14695,1312
105.363737091,27.772520274,9803,801
105.363736041,27.7925232483,9153,709
105.36373499,27.8125263813,12620,1603
105.363733938,27.8325296498,21988,2359
105.363732886,27.8525330291,28103,3517
105.363731833,27.8725364939,30082,2971
105.363730779,27.8925400181,30743,3252
105.363729724,27.9125435747,30735,3366
105.363728669,27.9325471364,56668,5779
105.363727612,27.952550675,57312,5934
105.363726555,27.9725541623,62076,6137
105.363725497,27.9925575698,60010,5966
105.363724438,28.0125608686,57390,5826
105.363723379,28.03256403,95745,7376
105.363722318,28.0525670255,92614,7126
105.363721257,28.0725698264,92373,7213
105.363720195,28.0925724048,89878,7091
105.363719132,28.112574733,87721,7228
105.363718068,28.1325767838,83592,6366
105.363717003,28.1525785308,84822,6758
105.363715938,28.1725799484,84345,6922
105.363714872,28.1925810118,91074,7065
105.363713805,28.2125816972,88437,6873
105.363712737,28.2325819818,90678,6247
105.363711668,28.2525818443,89688,6455
105.363710599,28.2725812642,90547,6498
105.363709528,28.2925802228,97266,6898
105.383721008,27.3125084938,127374,8832
105.383719969,27.3325047244,126021,8642
105.383718929,27.352501228,122983,8153
105.383717889,27.3724980185,124212,8392
105.383716847,27.3924951083,126513,8607
105.383715805,27.4124925081,113349,7535
105.383714762,27.432490227,113734,8313
105.383713718,27.4524882722,111721,8094
105.383712673,27.4724866491,108692,7801
105.383711628,27.4924853615,108069,7745
105.383710581,27.5124844111,108637,8041
105.383709534,27.532483798,105346,8202
105.383708486,27.5524835204,109823,8256
105.383707437,27.5724835746,98226,7577
105.383706388,27.5924839553,91393,6456
105.383705337,27.6124846552,91865,6766
105.383704286,27.6324856654,93687,6997
105.383703234,27.6524869751,94054,7167
105.383702182,27.6724885721,95206,7199
105.383701128,27.6924904422,98886,7569
105.383700074,27.7124925701,101814,8172
105.383699018,27.7324949386,102456,7102
105.383697962,27.7524975292,109478,9489
105.383696905,27.772500322,14673,1356
105.383695848,27.792503296,6315,518
105.383694789,27.8125064288,9164,950
105.38369373,27.8325096969,17541,1509
105.38369267,27.8525130759,27440,3575
105.383691609,27.8725165405,30824,3102
105.383690547,27.8925200643,26099,2628
105.383689485,27.9125236207,27732,2696
105.383688421,27.932527182,57729,5974
105.383687357,27.9525307203,58171,6245
105.383686292,27.9725342074,51728,5271
105.383685226,27.9925376145,56947,5815
105.383684159,28.012540913,54008,5392
105.383683092,28.0325440741,67871,6052
105.383682024,28.0525470693,65746,5754
105.383680954,28.0725498699,89999,6953
105.383679884,28.092552448,87001,6621
105.383678814,28.1125547759,83931,6380
105.383677742,28.1325568264,81357,6172
105.38367667,28.1525585731,80618,6229
105.383675596,28.1725599904,81185,6328
105.383674522,28.1925610535,86330,6808
105.383673447,28.2125617386,84793,6602
105.383672371,28.2325620229,88204,6072
105.383671295,28.2525618851,86905,6006
105.383670217,28.2725613047,89103,6203
105.383669139,28.2925602629,91891,6477
105.403699008,27.3125041463,126459,8618
105.403697964,27.3325003766,123759,8405
105.40369692,27.3524968798,121468,8148
105.403695875,27.37249367,122167,8145
105.403694829,27.3924907594,126598,8661
105.403693782,27.4124881589,129010,9199
105.403692735,27.4324858775,129454,8456
105.403691687,27.4524839223,112597,8354
105.403690638,27.4724822989,133994,8739
105.403689588,27.4924810109,105053,7451
105.403688537,27.5124800601,100704,6908
105.403687485,27.5324794467,101515,7238
105.403686433,27.5524791687,103141,7234
105.40368538,27.5724792226,106423,7439
105.403684326,27.592479603,101579,7644
105.403683271,27.6124803025,94331,6948
105.403682216,27.6324813124,96304,7249
105.403681159,27.6524826217,98285,7611
105.403680102,27.6724842183,100516,7861
105.403679044,27.6924860882,99781,7623
105.403677985,27.7124882157,102239,7862
105.403676925,27.7324905838,106995,9496
105.403675865,27.752493174,113714,8531
105.403674804,27.7724959665,9860,735
105.403673742,27.7924989402,4446,351
105.403672679,27.8125020726,3181,571
105.403671615,27.8325053404,15414,1287
105.40367055,27.8525087191,16554,1832
105.403669485,27.8725121832,33058,3700
105.403668419,27.8925157068,23434,2355
105.403667352,27.9125192628,28429,2769
105.403666284,27.9325228237,55937,5825
105.403665215,27.9525263617,53170,5277
105.403664146,27.9725298484,50971,4985
105.403663075,27.9925332552,50737,4994
105.403662004,28.0125365534,58789,5839
105.403660932,28.0325397141,67701,6104
105.403659859,28.0525427089,61573,5433
105.403658786,28.0725455092,71400,6402
105.403657711,28.092548087,90328,7090
105.403656636,28.1125504145,82979,6512
105.40365556,28.1325524647,79575,6061
105.403654483,28.152554211,77458,5995
105.403653405,28.172555628,77923,5902
105.403652326,28.1925566907,80258,6461
105.403651247,28.2125573754,83018,6410
105.403650166,28.2325576595,86323,5931
105.403649085,28.2525575212,83220,5679
105.403648003,28.2725569405,88672,7392
105.40364692,28.2925558984,94936,7154
105.423697357,27.3125174762,128482,8802
105.423696313,27.3325137061,127329,8666
105.423695268,27.3525102089,123504,8270
105.423694222,27.3725069987,124200,8324
105.423693175,27.3925040877,128287,9200
105.423692128,27.4125014868,118883,9498
105.42369108,27.432499205,116398,8954
105.423690031,27.4524972494,114018,8532
105.423688981,27.4724956256,110595,7865
105.42368793,27.4924943372,106982,7591
105.423686879,27.512493386,103161,7377
105.423685827,27.5324927722,104422,8149
105.423684774,27.5524924938,106273,8548
105.42368372,27.5724925473,110661,7889
105.423682665,27.5924929273,102306,8009
105.42368161,27.6124936264,103689,7952
105.423680553,27.6324946359,98547,7790
105.423679496,27.6524959448,100811,8318
105.423678438,27.672497541,101892,7814
105.42367738,27.6924994105,102387,7934
105.42367632,27.7125015376,104852,8049
105.42367526,27.7325039053,106627,8116
105.423674199,27.7525064951,68232,5194
105.423673137,27.7725092872,8486,590
105.423672074,27.7925122605,1,0
105.42367101,27.8125153925,1605,123
105.423669946,27.8325186599,13426,1150
105.42366888,27.8525220382,16515,2304
105.423667814,27.8725255019,17472,1819
105.423666747,27.8925290251,21414,2094
105.42366568,27.9125325807,24342,2466
105.423664611,27.9325361412,26902,2727
105.423663542,27.9525396788,53791,5429
105.423662471,27.9725431651,49024,4840
105.4236614,27.9925465715,48653,4704
105.423660328,28.0125498693,55303,5388
105.423659256,28.0325530297,67139,6212
105.423658182,28.052556024,58968,5147
105.423657108,28.0725588239,59155,5442
105.423656032,28.0925614013,62444,5499
105.423654956,28.1125637284,80867,6115
105.42365388,28.1325657782,79813,5994
105.423652802,28.1525675242,75107,5598
105.423651723,28.1725689407,75642,5683
105.423650644,28.192570003,77372,5945
105.423649564,28.2125706874,80734,6287
105.423648483,28.232570971,84464,6587
105.423647401,28.2525708323,85320,6864
105.423646318,28.2725702512,84781,5726
105.423645234,28.2925692087,90550,7384
105.443715761,27.3125482109,133035,8993
105.44371472,27.3325444404,138062,9285
105.443713678,27.3525409427,125820,8383
105.443712635,27.372537732,126398,8421
105.443711592,27.3925348206,133068,8928
105.443710547,27.4125322193,138157,10067
105.443709502,27.432529937,120662,9087
105.443708456,27.4525279809,116369,8501
105.443707409,27.4725263567,114634,8307
105.443706361,27.4925250678,110209,8300
105.443705313,27.5125241162,107718,8759
105.443704263,27.532523502,120138,10163
105.443703213,27.5525232232,116712,9443
105.443702162,27.5725232762,114577,8886
105.443701111,27.5925236557,105074,8414
105.443700058,27.6125243544,103326,7809
105.443699005,27.6325253634,61206,6540
105.443697951,27.6525266719,63832,6949
105.443696896,27.6725282677,66310,7299
105.44369584,27.6925301366,106855,8148
105.443694783,27.7125322633,105267,8057
105.443693726,27.7325346306,110352,8487
105.443692668,27.75253722,121567,9992
105.443691609,27.7725400116,134908,12776
105.443690549,27.7925429844,3711,198
105.443689488,27.812546116,5600,557
105.443688427,27.8325493829,11310,954
105.443687364,27.8525527607,12536,1188
105.443686301,27.8725562241,15103,1522
105.443685237,27.8925597468,18784,1843
105.443684173,27.9125633019,24805,2377
105.443683107,27.932566862,27858,2762
105.443682041,27.9525703992,31615,3211
105.443680973,27.972573885,34040,3521
105.443679905,27.9925772909,52863,4737
105.443678836,28.0125805882,52357,4943
105.443677767,28.0325837482,58125,5394
105.443676696,28.0525867421,56624,5015
105.443675625,28.0725895416,55537,4947
105.443674553,28.0925921185,57120,5062
105.44367348,28.1125944451,75600,6022
105.443672406,28.1325964944,75677,5640
105.443671331,28.15259824,73459,5432
105.443670256,28.1725996561,96165,6408
105.443669179,28.192600718,81333,6302
105.443668102,28.2126014018,82058,6267
105.443667024,28.232601685,87564,6913
105.443665945,28.2526015459,88655,6992
105.443664865,28.2726009643,93818,8176
105.443663785,28.2925999214,94706,8001
105.463751306,27.312593738,132183,8918
105.463750271,27.332589967,129139,8647
105.463749235,27.3525864688,128071,8533
105.463748198,27.3725832576,128145,8599
105.46374716,27.3925803458,131123,8818
105.463746122,27.4125777439,135184,9521
105.463745082,27.4325754611,138342,9998
105.463744042,27.4525735046,119134,8809
105.463743002,27.4725718798,118668,8742
105.46374196,27.4925705905,114108,8098
105.463740917,27.5125696384,122600,9094
105.463739874,27.5325690236,121776,8873
105.46373883,27.5525687444,122043,10744
105.463737785,27.5725687969,117659,9523
105.46373674,27.5925691759,64192,7239
105.463735693,27.6125698741,60149,6202
105.463734646,27.6325708826,57459,6038
105.463733598,27.6525721906,61542,6786
105.463732549,27.6725737859,63220,6629
105.463731499,27.6925756544,110243,8683
105.463730449,27.7125777805,108730,8354
105.463729397,27.7325801473,110991,8803
105.463728345,27.7525827362,131729,12385
105.463727292,27.7725855274,12606,1107
105.463726239,27.7925884997,6890,408
105.463725184,27.8125916308,9093,864
105.463724129,27.8325948972,7249,578
105.463723073,27.8525982745,11039,998
105.463722016,27.8726017374,21381,2166
105.463720958,27.8926052596,20029,1977
105.463719899,27.9126088142,25168,2724
105.46371884,27.9326123739,29643,3108
105.46371778,27.9526159105,44048,4395
105.463716719,27.9726193958,41830,3785
105.463715657,27.9926228013,43852,4079
105.463714594,28.0126260981,47891,4270
105.46371353,28.0326292576,53028,4718
105.463712466,28.052632251,53307,4853
105.463711401,28.07263505,53230,4954
105.463710335,28.0926376264,56385,5064
105.463709268,28.1126399525,72851,5803
105.463708201,28.1326420013,69815,5531
105.463707132,28.1526437464,75674,5617
105.463706063,28.172645162,76404,6069
105.463704993,28.1926462234,83389,6539
105.463703922,28.2126469068,85624,6746
105.46370285,28.2326471894,91004,7163
105.463701778,28.2526470499,90318,7191
105.463700704,28.2726464678,91846,7791
105.46369963,28.2926454243,111960,8582
105.483798834,27.3126494446,135465,9345
105.483797806,27.3326456731,131441,8840
105.483796779,27.3526421744,129632,8682
105.48379575,27.3726389627,132428,8888
105.48379472,27.3926360503,132297,8911
105.48379369,27.4126334479,139170,9653
105.483792659,27.4326311646,124816,10024
105.483791627,27.4526292076,122310,9401
105.483790594,27.4726275823,120390,9088
105.483789561,27.4926262924,122052,9189
105.483788527,27.5126253398,117634,8400
105.483787492,27.5326247245,120254,8637
105.483786456,27.5526244447,123806,9198
105.483785419,27.5726244968,120647,10407
105.483784382,27.5926248753,63415,7280
105.483783343,27.6126255729,59303,6321
105.483782304,27.6326265809,55627,5817
105.483781265,27.6526278884,57775,6148
105.483780224,27.6726294832,57308,5996
105.483779183,27.6926313511,61035,6558
105.48377814,27.7126334768,112429,8930
105.483777097,27.732635843,112231,8668
105.483776054,27.7526384314,115726,9496
105.483775009,27.772641222,61704,4823
105.483773963,27.7926441938,13220,1339
105.483772917,27.8126473244,9238,769
105.48377187,27.8326505903,10843,911
105.483770822,27.8526539671,12591,1024
105.483769774,27.8726574294,18697,1836
105.483768724,27.8926609511,20168,1779
105.483767674,27.9126645052,23610,2219
105.483766623,27.9326680643,29421,2479
105.483765571,27.9526716004,31905,3138
105.483764519,27.9726750853,33162,2700
105.483763465,27.9926784902,38481,3385
105.483762411,28.0126817865,43111,3810
105.483761356,28.0326849454,45366,3960
105.4837603,28.0526879383,48376,4269
105.483759243,28.0726907368,51129,4544
105.483758186,28.0926933126,54705,4860
105.483757127,28.1126956383,67567,5552
105.483756068,28.1326976866,68206,5377
105.483755008,28.1526994311,78256,5781
105.483753948,28.1727008462,77148,6033
105.483752886,28.192701907,85962,6886
105.483751824,28.2127025899,93005,7685
105.48375076,28.232702872,89682,7107
105.483749696,28.2527027319,91108,7274
105.483748631,28.2727021494,91108,7274
105.483747566,28.2927011054,111835,8598
105.503851638,27.3127093367,143091,10651
105.50385062,27.3327055646,134518,9068
105.503849601,27.3527020655,136610,9332
105.503848582,27.3726988532,135102,9132
105.503847561,27.3926959403,136105,9419
105.50384654,27.4126933374,138882,9933
105.503845518,27.4326910535,155305,11084
105.503844495,27.4526890959,126821,9798
105.503843472,27.4726874701,124254,9961
105.503842448,27.4926861797,127535,9709
105.503841422,27.5126852266,127557,9557
105.503840397,27.5326846108,123198,9046
105.50383937,27.5526843304,124947,9455
105.503838342,27.5726843819,66268,7742
105.503837314,27.5926847599,63824,7223
105.503836285,27.612685457,57563,5997
105.503835255,27.6326864645,58435,6061
105.503834225,27.6526877715,51928,5359
105.503833193,27.6726893657,53460,5767
105.503832161,27.6926912331,53611,5344
105.503831128,27.7126933582,60097,5933
105.503830095,27.7326957239,67135,7110
105.50382906,27.7526983118,69804,7521
105.503828025,27.7727011019,17952,1833
105.503826989,27.7927040731,12624,1183
105.503825952,27.8127072031,11401,972
105.503824914,27.8327104685,13233,1138
105.503823876,27.8527138448,15189,1506
105.503822836,27.8727173066,17718,1586
105.503821796,27.8927208277,20785,1742
105.503820755,27.9127243813,22815,1931
105.503819714,27.9327279399,27384,2297
105.503818671,27.9527314755,29697,2505
105.503817628,27.9727349597,37410,3205
105.503816584,27.9927383641,38390,3308
105.503815539,28.0127416599,40073,3503
105.503814493,28.0327448183,48538,4682
105.503813447,28.0527478106,53207,4929
105.5038124,28.0727506086,53182,5459
105.503811351,28.0927531839,57059,5054
105.503810303,28.112755509,65535,5208
105.503809253,28.1327575568,69275,5685
105.503808202,28.1527593008,72922,5683
105.503807151,28.1727607153,82292,6010
105.503806099,28.1927617756,90182,7057
105.503805046,28.2127624579,92987,8011
105.503803992,28.2327627396,140085,11876
105.503802938,28.2527625989,93451,7741
105.503801883,28.2727620158,127146,9663
105.503800826,28.2927609713,112755,8401
105.523902376,27.3127668514,138595,9513
105.523901367,27.3327630788,136269,9336
105.523900357,27.3527595791,136397,9336
105.523899346,27.3727563663,138634,9486
105.523898334,27.3927534529,141360,9723
105.523897322,27.4127508495,139648,10010
105.523896308,27.4327485651,153656,10864
105.523895294,27.452746607,155187,10953
105.523894279,27.4727449806,158275,11206
105.523893264,27.4927436897,129072,9922
105.523892248,27.5127427361,128744,9887
105.523891231,27.5327421197,126675,9524
105.523890213,27.5527418388,123444,10822
105.523889194,27.5727418898,121114,10471
105.523888175,27.5927422672,64027,8535
105.523887154,27.6127429639,61004,7455
105.523886133,27.6327439708,52489,5352
105.523885112,27.6527452772,49398,4957
105.523884089,27.6727468709,50098,5031
105.523883066,27.6927487378,53248,5305
105.523882042,27.7127508624,55512,5531
105.523881017,27.7327532276,71959,8034
105.523879991,27.7527558149,73728,8185
105.523878965,27.7727586045,21453,2397
105.523877938,27.7927615752,18058,1639
105.52387691,27.8127647047,13419,1056
105.523875881,27.8327679695,15529,1434
105.523874851,27.8527713453,19465,1672
105.523873821,27.8727748065,19442,1865
