ox,oy,dx,dy,distance,time
105.427217,27.789296,105.147217,28.009296,106977,9993
105.427217,27.789296,105.147217,28.029296,113860,10629
105.427217,27.789296,105.147217,28.049296,113050,10839
105.427217,27.789296,105.147217,28.069296,147527,11323
105.427217,27.789296,105.147217,28.089296,130729,9459
105.427217,27.789296,105.147217,28.109296,126955,8971
105.427217,27.789296,105.147217,28.129296,126137,8771
105.427217,27.789296,105.147217,28.149296,138017,10277
105.427217,27.789296,105.147217,28.169296,120855,8059
105.427217,27.789296,105.147217,28.189296,129704,9313
105.427217,27.789296,105.147217,28.209296,119811,8453
105.427217,27.789296,105.147217,28.229296,123476,9327
105.427217,27.789296,105.147217,28.249296,117043,8169
105.427217,27.789296,105.147217,28.269296,115636,8101
105.427217,27.789296,105.147217,28.289296,124668,9310
105.427217,27.789296,105.167217,27.309296,174932,12094
105.427217,27.789296,105.167217,27.329296,152563,11602
105.427217,27.789296,105.167217,27.349296,155674,12109
105.427217,27.789296,105.167217,27.369296,156224,12162
105.427217,27.789296,105.167217,27.389296,157598,12998
105.427217,27.789296,105.167217,27.409296,156493,12764
105.427217,27.789296,105.167217,27.429296,127490,12216
105.427217,27.789296,105.167217,27.449296,127442,12041
105.427217,27.789296,105.167217,27.469296,129532,11763
105.427217,27.789296,105.167217,27.489296,130091,12088
105.427217,27.789296,105.167217,27.509296,80648,10050
105.427217,27.789296,105.167217,27.529296,75895,9493
105.427217,27.789296,105.167217,27.549296,73008,8730
105.427217,27.789296,105.167217,27.569296,70695,8534
105.427217,27.789296,105.167217,27.589296,64740,7564
105.427217,27.789296,105.167217,27.609296,60196,7002
105.427217,27.789296,105.167217,27.629296,58607,6844
105.427217,27.789296,105.167217,27.649296,53311,6270
105.427217,27.789296,105.167217,27.669296,50117,5830
105.427217,27.789296,105.167217,27.689296,48019,5518
105.427217,27.789296,105.167217,27.709296,49323,5909
105.427217,27.789296,105.167217,27.729296,62592,8471
105.427217,27.789296,105.167217,27.749296,57192,8463
105.427217,27.789296,105.167217,27.769296,51935,7082
105.427217,27.789296,105.167217,27.789296,50313,6975
105.427217,27.789296,105.167217,27.809296,43984,5477
105.427217,27.789296,105.167217,27.829296,49990,5510
105.427217,27.789296,105.167217,27.849296,52290,5204
105.427217,27.789296,105.167217,27.869296,54558,5662
105.427217,27.789296,105.167217,27.889296,55172,5523
105.427217,27.789296,105.167217,27.909296,103748,9891
105.427217,27.789296,105.167217,27.929296,104510,10066
105.427217,27.789296,105.167217,27.949296,101547,9647
105.427217,27.789296,105.167217,27.969296,101763,9559
105.427217,27.789296,105.167217,27.989296,107975,10128
105.427217,27.789296,105.167217,28.009296,111959,10674
105.427217,27.789296,105.167217,28.029296,157234,12642
105.427217,27.789296,105.167217,28.049296,157147,12477
105.427217,27.789296,105.167217,28.069296,149906,11620
105.427217,27.789296,105.167217,28.089296,129615,9422
105.427217,27.789296,105.167217,28.109296,127204,9156
105.427217,27.789296,105.167217,28.129296,124031,8611
105.427217,27.789296,105.167217,28.149296,123344,8545
105.427217,27.789296,105.167217,28.169296,121173,8126
105.427217,27.789296,105.167217,28.189296,115495,7611
105.427217,27.789296,105.167217,28.209296,118555,8139
105.427217,27.789296,105.167217,28.229296,116427,8388
105.427217,27.789296,105.167217,28.249296,115142,7895
105.427217,27.789296,105.167217,28.269296,113680,7816
105.427217,27.789296,105.167217,28.289296,125174,9324
105.427217,27.789296,105.187217,27.309296,146816,10705
105.427217,27.789296,105.187217,27.329296,148467,10928
105.427217,27.789296,105.187217,27.349296,148662,11214
105.427217,27.789296,105.187217,27.369296,151813,11823
105.427217,27.789296,105.187217,27.389296,154467,12402
105.427217,27.789296,105.187217,27.409296,155230,12651
105.427217,27.789296,105.187217,27.429296,125699,11880
105.427217,27.789296,105.187217,27.449296,122626,11399
105.427217,27.789296,105.187217,27.469296,126158,11524
105.427217,27.789296,105.187217,27.489296,80710,9385
105.427217,27.789296,105.187217,27.509296,78007,9210
105.427217,27.789296,105.187217,27.529296,74590,8994
105.427217,27.789296,105.187217,27.549296,72251,8785
105.427217,27.789296,105.187217,27.569296,70571,8633
105.427217,27.789296,105.187217,27.589296,66879,8040
105.427217,27.789296,105.187217,27.609296,63317,7616
105.427217,27.789296,105.187217,27.629296,60029,7215
105.427217,27.789296,105.187217,27.649296,58759,7042
105.427217,27.789296,105.187217,27.669296,52331,6008
105.427217,27.789296,105.187217,27.689296,54034,6337
105.427217,27.789296,105.187217,27.709296,43887,5058
105.427217,27.789296,105.187217,27.729296,48187,5596
105.427217,27.789296,105.187217,27.749296,51834,6114
105.427217,27.789296,105.187217,27.769296,54541,6639
105.427217,27.789296,105.187217,27.789296,55083,7591
105.427217,27.789296,105.187217,27.809296,41706,4885
105.427217,27.789296,105.187217,27.829296,47645,5369
105.427217,27.789296,105.187217,27.849296,50573,5027
105.427217,27.789296,105.187217,27.869296,50277,4932
105.427217,27.789296,105.187217,27.889296,55134,5647
105.427217,27.789296,105.187217,27.909296,103743,9890
105.427217,27.789296,105.187217,27.929296,105846,10502
105.427217,27.789296,105.187217,27.949296,105097,10378
105.427217,27.789296,105.187217,27.969296,107327,11062
105.427217,27.789296,105.187217,27.989296,125523,10589
105.427217,27.789296,105.187217,28.009296,119622,10577
105.427217,27.789296,105.187217,28.029296,116398,9775
105.427217,27.789296,105.187217,28.049296,152444,11995
105.427217,27.789296,105.187217,28.069296,133473,10882
105.427217,27.789296,105.187217,28.089296,131658,10095
105.427217,27.789296,105.187217,28.109296,128954,9233
105.427217,27.789296,105.187217,28.129296,122239,8334
105.427217,27.789296,105.187217,28.149296,120777,8181
105.427217,27.789296,105.187217,28.169296,118318,7944
105.427217,27.789296,105.187217,28.189296,119243,8670
105.427217,27.789296,105.187217,28.209296,112578,7406
105.427217,27.789296,105.187217,28.229296,110070,7224
105.427217,27.789296,105.187217,28.249296,111788,7511
105.427217,27.789296,105.187217,28.269296,110965,7490
105.427217,27.789296,105.187217,28.289296,113095,8506
105.427217,27.789296,105.207217,27.309296,144502,10262
105.427217,27.789296,105.207217,27.329296,145393,10556
105.427217,27.789296,105.207217,27.349296,146994,11035
105.427217,27.789296,105.207217,27.369296,147892,11353
105.427217,27.789296,105.207217,27.389296,149095,11519
105.427217,27.789296,105.207217,27.409296,151655,12025
105.427217,27.789296,105.207217,27.429296,125313,12037
105.427217,27.789296,105.207217,27.449296,119512,10984
105.427217,27.789296,105.207217,27.469296,120255,11030
105.427217,27.789296,105.207217,27.489296,83104,9549
105.427217,27.789296,105.207217,27.509296,79300,10116
105.427217,27.789296,105.207217,27.529296,76127,9248
105.427217,27.789296,105.207217,27.549296,75358,9032
105.427217,27.789296,105.207217,27.569296,71788,9027
105.427217,27.789296,105.207217,27.589296,65536,7852
105.427217,27.789296,105.207217,27.609296,60049,7134
105.427217,27.789296,105.207217,27.629296,57415,6757
105.427217,27.789296,105.207217,27.649296,55714,6549
105.427217,27.789296,105.207217,27.669296,54315,6558
105.427217,27.789296,105.207217,27.689296,53144,6295
105.427217,27.789296,105.207217,27.709296,45708,5119
105.427217,27.789296,105.207217,27.729296,37882,4159
105.427217,27.789296,105.207217,27.749296,34936,3926
105.427217,27.789296,105.207217,27.769296,29102,3600
105.427217,27.789296,105.207217,27.789296,58284,8377
105.427217,27.789296,105.207217,27.809296,38722,4583
105.427217,27.789296,105.207217,27.829296,49251,5612
105.427217,27.789296,105.207217,27.849296,47405,4637
105.427217,27.789296,105.207217,27.869296,48960,4840
105.427217,27.789296,105.207217,27.889296,50811,5056
105.427217,27.789296,105.207217,27.909296,105454,10328
105.427217,27.789296,105.207217,27.929296,103608,9890
105.427217,27.789296,105.207217,27.949296,126418,11627
105.427217,27.789296,105.207217,27.969296,123288,11270
105.427217,27.789296,105.207217,27.989296,120032,10705
105.427217,27.789296,105.207217,28.009296,116399,9823
105.427217,27.789296,105.207217,28.029296,113713,9083
105.427217,27.789296,105.207217,28.049296,116280,9539
105.427217,27.789296,105.207217,28.069296,115304,10148
105.427217,27.789296,105.207217,28.089296,131244,9938
105.427217,27.789296,105.207217,28.109296,127156,9629
105.427217,27.789296,105.207217,28.129296,124109,9021
105.427217,27.789296,105.207217,28.149296,121959,8320
105.427217,27.789296,105.207217,28.169296,119435,8292
105.427217,27.789296,105.207217,28.189296,116061,7945
105.427217,27.789296,105.207217,28.209296,113080,7502
105.427217,27.789296,105.207217,28.229296,111888,7570
105.427217,27.789296,105.207217,28.249296,107409,7031
105.427217,27.789296,105.207217,28.269296,107558,7191
105.427217,27.789296,105.207217,28.289296,119063,7475
105.427217,27.789296,105.227217,27.309296,141695,10008
105.427217,27.789296,105.227217,27.329296,142223,10153
105.427217,27.789296,105.227217,27.349296,142830,10454
105.427217,27.789296,105.227217,27.369296,145468,10758
105.427217,27.789296,105.227217,27.389296,147450,11020
105.427217,27.789296,105.227217,27.409296,151817,12255
105.427217,27.789296,105.227217,27.429296,150125,11096
105.427217,27.789296,105.227217,27.449296,154101,11561
105.427217,27.789296,105.227217,27.469296,115424,10587
105.427217,27.789296,105.227217,27.489296,122334,11272
105.427217,27.789296,105.227217,27.509296,79351,10250
105.427217,27.789296,105.227217,27.529296,80631,10379
105.427217,27.789296,105.227217,27.549296,80024,9876
105.427217,27.789296,105.227217,27.569296,69037,8265
105.427217,27.789296,105.227217,27.589296,111085,9110
105.427217,27.789296,105.227217,27.609296,63337,7543
105.427217,27.789296,105.227217,27.629296,58464,6970
105.427217,27.789296,105.227217,27.649296,55290,6241
105.427217,27.789296,105.227217,27.669296,49415,5694
105.427217,27.789296,105.227217,27.689296,45345,5202
105.427217,27.789296,105.227217,27.709296,42142,4698
105.427217,27.789296,105.227217,27.729296,40196,4606
105.427217,27.789296,105.227217,27.749296,30920,3350
105.427217,27.789296,105.227217,27.769296,27840,3089
105.427217,27.789296,105.227217,27.789296,36668,4401
105.427217,27.789296,105.227217,27.809296,36061,4206
105.427217,27.789296,105.227217,27.829296,41641,4319
105.427217,27.789296,105.227217,27.849296,40178,4279
105.427217,27.789296,105.227217,27.869296,45332,4481
105.427217,27.789296,105.227217,27.889296,51155,5134
105.427217,27.789296,105.227217,27.909296,50380,4966
105.427217,27.789296,105.227217,27.929296,106715,10500
105.427217,27.789296,105.227217,27.949296,107199,10288
105.427217,27.789296,105.227217,27.969296,121638,10839
105.427217,27.789296,105.227217,27.989296,121424,10823
105.427217,27.789296,105.227217,28.009296,116731,9594
105.427217,27.789296,105.227217,28.029296,112413,8956
105.427217,27.789296,105.227217,28.049296,113283,9279
105.427217,27.789296,105.227217,28.069296,111370,8874
105.427217,27.789296,105.227217,28.089296,112222,9046
105.427217,27.789296,105.227217,28.109296,111750,10932
105.427217,27.789296,105.227217,28.129296,122429,8691
105.427217,27.789296,105.227217,28.149296,121085,8405
105.427217,27.789296,105.227217,28.169296,124584,8629
105.427217,27.789296,105.227217,28.189296,119959,8919
105.427217,27.789296,105.227217,28.209296,120626,9110
105.427217,27.789296,105.227217,28.229296,112187,8264
105.427217,27.789296,105.227217,28.249296,107465,7377
105.427217,27.789296,105.227217,28.269296,103972,6910
105.427217,27.789296,105.227217,28.289296,102963,6751
105.427217,27.789296,105.247217,27.309296,141778,10118
105.427217,27.789296,105.247217,27.329296,138394,9626
105.427217,27.789296,105.247217,27.349296,143180,10246
105.427217,27.789296,105.247217,27.369296,141905,10136
105.427217,27.789296,105.247217,27.389296,144652,10535
105.427217,27.789296,105.247217,27.409296,148126,10875
105.427217,27.789296,105.247217,27.429296,150818,11216
105.427217,27.789296,105.247217,27.449296,156558,11872
105.427217,27.789296,105.247217,27.469296,114123,10540
105.427217,27.789296,105.247217,27.489296,111222,9904
105.427217,27.789296,105.247217,27.509296,109085,9351
105.427217,27.789296,105.247217,27.529296,81573,10669
105.427217,27.789296,105.247217,27.549296,107351,9370
105.427217,27.789296,105.247217,27.569296,110635,9199
105.427217,27.789296,105.247217,27.589296,109017,8866
105.427217,27.789296,105.247217,27.609296,66995,7855
105.427217,27.789296,105.247217,27.629296,103126,8317
105.427217,27.789296,105.247217,27.649296,53047,6080
105.427217,27.789296,105.247217,27.669296,52004,5991
105.427217,27.789296,105.247217,27.689296,47705,5494
105.427217,27.789296,105.247217,27.709296,46769,5432
105.427217,27.789296,105.247217,27.729296,35113,3675
105.427217,27.789296,105.247217,27.749296,24044,2380
105.427217,27.789296,105.247217,27.769296,29629,3225
105.427217,27.789296,105.247217,27.789296,34669,3876
105.427217,27.789296,105.247217,27.809296,34045,3742
105.427217,27.789296,105.247217,27.829296,36043,3902
105.427217,27.789296,105.247217,27.849296,40938,4549
105.427217,27.789296,105.247217,27.869296,43537,4313
105.427217,27.789296,105.247217,27.889296,47266,4674
105.427217,27.789296,105.247217,27.909296,50131,4938
105.427217,27.789296,105.247217,27.929296,50279,4959
105.427217,27.789296,105.247217,27.949296,128513,12577
105.427217,27.789296,105.247217,27.969296,127856,12352
105.427217,27.789296,105.247217,27.989296,117712,9833
105.427217,27.789296,105.247217,28.009296,115494,9673
105.427217,27.789296,105.247217,28.029296,114750,9731
105.427217,27.789296,105.247217,28.049296,108052,8549
105.427217,27.789296,105.247217,28.069296,108830,8738
105.427217,27.789296,105.247217,28.089296,107163,8825
105.427217,27.789296,105.247217,28.109296,111552,10842
105.427217,27.789296,105.247217,28.129296,124534,8923
105.427217,27.789296,105.247217,28.149296,125039,9009
105.427217,27.789296,105.247217,28.169296,126590,9595
105.427217,27.789296,105.247217,28.189296,120198,9224
105.427217,27.789296,105.247217,28.209296,116008,8554
105.427217,27.789296,105.247217,28.229296,109365,7784
105.427217,27.789296,105.247217,28.249296,109797,7574
105.427217,27.789296,105.247217,28.269296,103676,6884
105.427217,27.789296,105.247217,28.289296,105051,6992
105.427217,27.789296,105.267217,27.309296,136679,9378
105.427217,27.789296,105.267217,27.329296,135793,9409
105.427217,27.789296,105.267217,27.349296,137706,9541
105.427217,27.789296,105.267217,27.369296,142433,10237
105.427217,27.789296,105.267217,27.389296,143852,10398
105.427217,27.789296,105.267217,27.409296,146604,10991
105.427217,27.789296,105.267217,27.429296,129297,9442
105.427217,27.789296,105.267217,27.449296,126165,9388
105.427217,27.789296,105.267217,27.469296,127065,9762
105.427217,27.789296,105.267217,27.489296,129629,10469
105.427217,27.789296,105.267217,27.509296,108311,9264
105.427217,27.789296,105.267217,27.529296,107247,9356
105.427217,27.789296,105.267217,27.549296,105709,8990
105.427217,27.789296,105.267217,27.569296,106163,8647
105.427217,27.789296,105.267217,27.589296,107428,8722
105.427217,27.789296,105.267217,27.609296,101828,8098
105.427217,27.789296,105.267217,27.629296,100311,7869
105.427217,27.789296,105.267217,27.649296,54703,6290
105.427217,27.789296,105.267217,27.669296,59130,7008
105.427217,27.789296,105.267217,27.689296,49807,5908
105.427217,27.789296,105.267217,27.709296,49971,5773
105.427217,27.789296,105.267217,27.729296,31070,3318
105.427217,27.789296,105.267217,27.749296,24233,2460
105.427217,27.789296,105.267217,27.769296,24955,2519
105.427217,27.789296,105.267217,27.789296,30589,3274
105.427217,27.789296,105.267217,27.809296,32600,3563
105.427217,27.789296,105.267217,27.829296,46563,4602
105.427217,27.789296,105.267217,27.849296,46146,4709
105.427217,27.789296,105.267217,27.869296,40682,4103
105.427217,27.789296,105.267217,27.889296,43005,4381
105.427217,27.789296,105.267217,27.909296,44870,4510
105.427217,27.789296,105.267217,27.929296,45476,4599
105.427217,27.789296,105.267217,27.949296,128539,12589
105.427217,27.789296,105.267217,27.969296,68456,6725
105.427217,27.789296,105.267217,27.989296,112700,10008
105.427217,27.789296,105.267217,28.009296,111563,9650
105.427217,27.789296,105.267217,28.029296,109021,8879
105.427217,27.789296,105.267217,28.049296,106601,8623
105.427217,27.789296,105.267217,28.069296,103188,8122
105.427217,27.789296,105.267217,28.089296,102260,8583
105.427217,27.789296,105.267217,28.109296,108557,10126
105.427217,27.789296,105.267217,28.129296,103960,9193
105.427217,27.789296,105.267217,28.149296,123576,9141
105.427217,27.789296,105.267217,28.169296,126399,9660
105.427217,27.789296,105.267217,28.189296,117178,8839
105.427217,27.789296,105.267217,28.209296,114323,8449
105.427217,27.789296,105.267217,28.229296,108348,7689
105.427217,27.789296,105.267217,28.249296,110294,8386
105.427217,27.789296,105.267217,28.269296,104739,6850
105.427217,27.789296,105.267217,28.289296,108060,7248
105.427217,27.789296,105.287217,27.309296,132991,9079
105.427217,27.789296,105.287217,27.329296,134785,9230
105.427217,27.789296,105.287217,27.349296,137532,9670
105.427217,27.789296,105.287217,27.369296,135154,9265
105.427217,27.789296,105.287217,27.389296,145659,10540
105.427217,27.789296,105.287217,27.409296,147756,10671
105.427217,27.789296,105.287217,27.429296,127149,10531
105.427217,27.789296,105.287217,27.449296,124793,9181
105.427217,27.789296,105.287217,27.469296,123858,9302
105.427217,27.789296,105.287217,27.489296,128707,10189
105.427217,27.789296,105.287217,27.509296,110929,9006
105.427217,27.789296,105.287217,27.529296,104849,8418
105.427217,27.789296,105.287217,27.549296,102645,8088
105.427217,27.789296,105.287217,27.569296,102449,8151
105.427217,27.789296,105.287217,27.589296,104175,8383
105.427217,27.789296,105.287217,27.609296,101823,8201
105.427217,27.789296,105.287217,27.629296,97373,7832
105.427217,27.789296,105.287217,27.649296,102787,8478
105.427217,27.789296,105.287217,27.669296,64977,7605
105.427217,27.789296,105.287217,27.689296,54848,6807
105.427217,27.789296,105.287217,27.709296,55831,6823
105.427217,27.789296,105.287217,27.729296,29622,3366
105.427217,27.789296,105.287217,27.749296,26753,2968
105.427217,27.789296,105.287217,27.769296,19056,1701
105.427217,27.789296,105.287217,27.789296,19891,1916
105.427217,27.789296,105.287217,27.809296,48149,5183
105.427217,27.789296,105.287217,27.829296,46530,4846
105.427217,27.789296,105.287217,27.849296,44194,4413
105.427217,27.789296,105.287217,27.869296,38617,3836
105.427217,27.789296,105.287217,27.889296,40586,4172
105.427217,27.789296,105.287217,27.909296,44319,4751
105.427217,27.789296,105.287217,27.929296,52899,5371
105.427217,27.789296,105.287217,27.949296,53612,5395
105.427217,27.789296,105.287217,27.969296,68012,6724
105.427217,27.789296,105.287217,27.989296,64106,6013
105.427217,27.789296,105.287217,28.009296,67718,6714
105.427217,27.789296,105.287217,28.029296,65819,6376
105.427217,27.789296,105.287217,28.049296,105406,8319
105.427217,27.789296,105.287217,28.069296,102318,8006
105.427217,27.789296,105.287217,28.089296,100024,7922
105.427217,27.789296,105.287217,28.109296,99734,8192
105.427217,27.789296,105.287217,28.129296,101881,8648
105.427217,27.789296,105.287217,28.149296,121217,8886
105.427217,27.789296,105.287217,28.169296,119824,8784
105.427217,27.789296,105.287217,28.189296,115093,8418
105.427217,27.789296,105.287217,28.209296,111418,8103
105.427217,27.789296,105.287217,28.229296,108989,7909
105.427217,27.789296,105.287217,28.249296,105831,7662
105.427217,27.789296,105.287217,28.269296,101201,7357
105.427217,27.789296,105.287217,28.289296,103813,7393
105.427217,27.789296,105.307217,27.309296,134542,9117
105.427217,27.789296,105.307217,27.329296,130754,8692
105.427217,27.789296,105.307217,27.349296,132246,9151
105.427217,27.789296,105.307217,27.369296,133410,9126
105.427217,27.789296,105.307217,27.389296,135851,9616
105.427217,27.789296,105.307217,27.409296,137515,9928
105.427217,27.789296,105.307217,27.429296,124963,10218
105.427217,27.789296,105.307217,27.449296,119108,9311
105.427217,27.789296,105.307217,27.469296,118479,9107
105.427217,27.789296,105.307217,27.489296,111081,9015
105.427217,27.789296,105.307217,27.509296,108266,8653
105.427217,27.789296,105.307217,27.529296,104955,8319
105.427217,27.789296,105.307217,27.549296,101434,8036
105.427217,27.789296,105.307217,27.569296,100700,7861
105.427217,27.789296,105.307217,27.589296,98835,7770
105.427217,27.789296,105.307217,27.609296,97483,7582
105.427217,27.789296,105.307217,27.629296,94636,7551
105.427217,27.789296,105.307217,27.649296,67358,8048
105.427217,27.789296,105.307217,27.669296,65790,7662
105.427217,27.789296,105.307217,27.689296,99321,7692
105.427217,27.789296,105.307217,27.709296,19538,1844
105.427217,27.789296,105.307217,27.729296,19798,2242
105.427217,27.789296,105.307217,27.749296,20362,2242
105.427217,27.789296,105.307217,27.769296,16620,1420
105.427217,27.789296,105.307217,27.789296,18076,1669
105.427217,27.789296,105.307217,27.809296,20622,2325
105.427217,27.789296,105.307217,27.829296,23642,2355
105.427217,27.789296,105.307217,27.849296,27646,3118
105.427217,27.789296,105.307217,27.869296,36581,3691
105.427217,27.789296,105.307217,27.889296,37422,3769
105.427217,27.789296,105.307217,27.909296,40574,4095
105.427217,27.789296,105.307217,27.929296,52019,5145
105.427217,27.789296,105.307217,27.949296,52247,5157
105.427217,27.789296,105.307217,27.969296,61915,6177
105.427217,27.789296,105.307217,27.989296,62057,5897
105.427217,27.789296,105.307217,28.009296,62366,5944
105.427217,27.789296,105.307217,28.029296,65759,6381
105.427217,27.789296,105.307217,28.049296,66814,6657
105.427217,27.789296,105.307217,28.069296,97888,8754
105.427217,27.789296,105.307217,28.089296,101168,8264
105.427217,27.789296,105.307217,28.109296,96427,7512
105.427217,27.789296,105.307217,28.129296,99248,8329
105.427217,27.789296,105.307217,28.149296,91806,7741
105.427217,27.789296,105.307217,28.169296,118006,8671
105.427217,27.789296,105.307217,28.189296,116449,8712
105.427217,27.789296,105.307217,28.209296,111693,8033
105.427217,27.789296,105.307217,28.229296,108492,7817
105.427217,27.789296,105.307217,28.249296,106488,7718
105.427217,27.789296,105.307217,28.269296,93635,6122
105.427217,27.789296,105.307217,28.289296,100648,7747
105.427217,27.789296,105.327217,27.309296,133757,8929
105.427217,27.789296,105.327217,27.329296,127496,8425
105.427217,27.789296,105.327217,27.349296,129475,8819
105.427217,27.789296,105.327217,27.369296,131987,9121
105.427217,27.789296,105.327217,27.389296,134540,9483
105.427217,27.789296,105.327217,27.409296,136670,9646
105.427217,27.789296,105.327217,27.429296,139945,10100
105.427217,27.789296,105.327217,27.449296,118008,9076
105.427217,27.789296,105.327217,27.469296,116230,8910
105.427217,27.789296,105.327217,27.489296,121957,9155
105.427217,27.789296,105.327217,27.509296,109433,8923
105.427217,27.789296,105.327217,27.529296,105681,8349
105.427217,27.789296,105.327217,27.549296,100975,8477
105.427217,27.789296,105.327217,27.569296,97694,7623
105.427217,27.789296,105.327217,27.589296,95771,7334
105.427217,27.789296,105.327217,27.609296,93887,7335
105.427217,27.789296,105.327217,27.629296,91885,6957
105.427217,27.789296,105.327217,27.649296,93788,7298
105.427217,27.789296,105.327217,27.669296,96250,7435
105.427217,27.789296,105.327217,27.689296,98502,7611
105.427217,27.789296,105.327217,27.709296,103837,9278
105.427217,27.789296,105.327217,27.729296,16412,1639
105.427217,27.789296,105.327217,27.749296,20219,2308
105.427217,27.789296,105.327217,27.769296,19793,2142
105.427217,27.789296,105.327217,27.789296,14754,1205
105.427217,27.789296,105.327217,27.809296,19800,2362
105.427217,27.789296,105.327217,27.829296,20294,2134
105.427217,27.789296,105.327217,27.849296,25717,2611
105.427217,27.789296,105.327217,27.869296,35330,3597
105.427217,27.789296,105.327217,27.889296,36588,3886
105.427217,27.789296,105.327217,27.909296,40896,4153
105.427217,27.789296,105.327217,27.929296,43263,4381
105.427217,27.789296,105.327217,27.949296,50018,4896
105.427217,27.789296,105.327217,27.969296,52846,5199
105.427217,27.789296,105.327217,27.989296,60043,5656
105.427217,27.789296,105.327217,28.009296,59764,5756
105.427217,27.789296,105.327217,28.029296,61700,5990
105.427217,27.789296,105.327217,28.049296,63964,6679
105.427217,27.789296,105.327217,28.069296,94014,7977
105.427217,27.789296,105.327217,28.089296,94490,7740
105.427217,27.789296,105.327217,28.109296,93859,7273
105.427217,27.789296,105.327217,28.129296,89519,7218
105.427217,27.789296,105.327217,28.149296,90899,7661
105.427217,27.789296,105.327217,28.169296,92234,7926
105.427217,27.789296,105.327217,28.189296,120829,9100
105.427217,27.789296,105.327217,28.209296,94711,7609
105.427217,27.789296,105.327217,28.229296,109866,7875
105.427217,27.789296,105.327217,28.249296,111623,8001
105.427217,27.789296,105.327217,28.269296,95198,6706
105.427217,27.789296,105.327217,28.289296,99627,7517
105.427217,27.789296,105.347217,27.309296,136967,9088
105.427217,27.789296,105.347217,27.329296,126515,8388
105.427217,27.789296,105.347217,27.349296,124783,8262
105.427217,27.789296,105.347217,27.369296,128576,9118
105.427217,27.789296,105.347217,27.389296,132095,9745
105.427217,27.789296,105.347217,27.409296,131617,9654
105.427217,27.789296,105.347217,27.429296,119513,9063
105.427217,27.789296,105.347217,27.449296,114303,8838
105.427217,27.789296,105.347217,27.469296,113280,8710
105.427217,27.789296,105.347217,27.489296,115660,8571
105.427217,27.789296,105.347217,27.509296,107051,8649
105.427217,27.789296,105.347217,27.529296,107410,8800
105.427217,27.789296,105.347217,27.549296,99158,7810
105.427217,27.789296,105.347217,27.569296,96238,7467
105.427217,27.789296,105.347217,27.589296,93739,7181
105.427217,27.789296,105.347217,27.609296,89980,6728
105.427217,27.789296,105.347217,27.629296,89556,6644
105.427217,27.789296,105.347217,27.649296,92122,6952
105.427217,27.789296,105.347217,27.669296,81392,5940
105.427217,27.789296,105.347217,27.689296,99140,8291
105.427217,27.789296,105.347217,27.709296,101195,8862
105.427217,27.789296,105.347217,27.729296,106642,9152
105.427217,27.789296,105.347217,27.749296,13194,1120
105.427217,27.789296,105.347217,27.769296,13888,1396
105.427217,27.789296,105.347217,27.789296,11560,911
105.427217,27.789296,105.347217,27.809296,17287,1699
105.427217,27.789296,105.347217,27.829296,20860,2201
105.427217,27.789296,105.347217,27.849296,33881,3469
105.427217,27.789296,105.347217,27.869296,31290,3081
105.427217,27.789296,105.347217,27.889296,30938,3158
105.427217,27.789296,105.347217,27.909296,52224,5483
105.427217,27.789296,105.347217,27.929296,50086,4886
105.427217,27.789296,105.347217,27.949296,52244,5014
105.427217,27.789296,105.347217,27.969296,56970,5795
105.427217,27.789296,105.347217,27.989296,57266,5438
105.427217,27.789296,105.347217,28.009296,57351,5382
105.427217,27.789296,105.347217,28.029296,60553,5654
105.427217,27.789296,105.347217,28.049296,95594,7699
105.427217,27.789296,105.347217,28.069296,94313,7726
105.427217,27.789296,105.347217,28.089296,90974,7111
105.427217,27.789296,105.347217,28.109296,89691,7753
105.427217,27.789296,105.347217,28.129296,86118,6703
105.427217,27.789296,105.347217,28.149296,87346,6957
105.427217,27.789296,105.347217,28.169296,88199,6999
105.427217,27.789296,105.347217,28.189296,92303,7167
105.427217,27.789296,105.347217,28.209296,90841,7036
105.427217,27.789296,105.347217,28.229296,93524,6896
105.427217,27.789296,105.347217,28.249296,113638,7209
105.427217,27.789296,105.347217,28.269296,93721,6624
105.427217,27.789296,105.347217,28.289296,101969,7240
105.427217,27.789296,105.367217,27.309296,132578,9670
105.427217,27.789296,105.367217,27.329296,126660,8688
105.427217,27.789296,105.367217,27.349296,123399,8198
105.427217,27.789296,105.367217,27.369296,127356,8830
105.427217,27.789296,105.367217,27.389296,127194,8905
105.427217,27.789296,105.367217,27.409296,129869,9258
105.427217,27.789296,105.367217,27.429296,117418,8720
105.427217,27.789296,105.367217,27.449296,115411,9069
105.427217,27.789296,105.367217,27.469296,110923,8201
105.427217,27.789296,105.367217,27.489296,114144,8558
105.427217,27.789296,105.367217,27.509296,111234,8637
105.427217,27.789296,105.367217,27.529296,103457,8193
105.427217,27.789296,105.367217,27.549296,101111,8150
105.427217,27.789296,105.367217,27.569296,100783,7832
105.427217,27.789296,105.367217,27.589296,93540,7009
105.427217,27.789296,105.367217,27.609296,90139,6608
105.427217,27.789296,105.367217,27.629296,111585,7558
105.427217,27.789296,105.367217,27.649296,92596,6845
105.427217,27.789296,105.367217,27.669296,94891,7322
105.427217,27.789296,105.367217,27.689296,100895,8061
105.427217,27.789296,105.367217,27.709296,104147,8487
105.427217,27.789296,105.367217,27.729296,105453,8812
