lng,lat,distance,time
114.269466471,32.2654042266,33453,2808
114.269464629,32.2854058035,37400,3049
114.269462785,32.30540696,31406,2495
114.26946094,32.3254076758,33514,2509
114.269459093,32.3454079326,36619,2824
114.269457244,32.3654077134,39326,4689
114.269455394,32.3854070032,51623,4767
114.269453543,32.4054057884,50740,4602
114.26945169,32.4254040573,49440,4916
114.289488635,31.8452964354,60850,4602
114.289486819,31.8653004554,59088,5661
114.289485002,31.8853046645,59007,5871
114.289483184,31.9053090333,58747,6234
114.289481364,31.9253135315,40790,3050
114.289479543,31.9453181282,37833,2545
114.28947772,31.9653227923,36504,2734
114.289475896,31.9853274921,35871,2639
114.28947407,32.0053321958,38557,3790
114.289472243,32.0253368717,39709,3153
114.289470414,32.0453414876,39377,3155
114.289468584,32.065346012,32460,2828
114.289466752,32.0853504134,29697,2619
114.289464919,32.1053546606,27904,2513
114.289463085,32.125358723,25315,2206
114.289461249,32.1453625706,22973,2065
114.289459411,32.165366174,28908,2482
114.289457572,32.185369505,30927,2644
114.289455732,32.2053725357,31990,2622
114.28945389,32.2253752398,31247,2627
114.289452046,32.2453775919,31142,2601
114.289450201,32.2653795677,31766,2580
114.289448355,32.2853811444,33776,2679
114.289446507,32.3053823005,37383,2718
114.289444657,32.3253830161,34669,2577
114.289442807,32.3453832726,36727,2866
114.289440954,32.3653830531,39536,4299
114.2894391,32.3853823426,53228,5011
114.289437245,32.4053811275,53073,5014
114.289435388,32.4253793962,52232,6330
114.309461049,31.8452624426,59684,4797
114.309459228,31.8652664624,56887,4364
114.309457404,31.8852706713,92915,5693
114.30945558,31.9052750398,56481,4442
114.309453753,31.9252795377,58365,4627
114.309451926,31.9452841342,37832,2924
114.309450096,31.965288798,35755,2629
114.309448266,31.9852934976,36444,2674
114.309446434,32.0052982011,39277,3364
114.3094446,32.0253028766,37479,3215
114.309442765,32.0453074924,35175,3046
114.309440928,32.0653120165,34156,3051
114.30943909,32.0853164176,35321,3096
114.309437251,32.1053206645,28368,2962
114.30943541,32.1253247267,43315,3339
114.309433567,32.145328574,25396,2024
114.309431723,32.1653321773,26305,2127
114.309429878,32.1853355079,28703,2501
114.309428031,32.2053385384,34821,2817
114.309426182,32.2253412423,34898,2932
114.309424332,32.2453435941,32420,2664
114.309422481,32.2653455696,34680,2859
114.309420628,32.2853471461,35448,2994
114.309418774,32.305348302,39343,2886
114.309416918,32.3253490172,36927,2874
114.30941506,32.3453492735,38202,3379
114.309413201,32.3653490538,41331,5388
114.309411341,32.385348343,103726,8474
114.309409479,32.4053471277,67352,6826
114.309407615,32.4253453961,64756,6235
114.329428333,31.8452244788,65358,5315
114.329426504,31.8652284983,56858,4528
114.329424673,31.885232707,53638,4068
114.329422841,31.9052370753,53204,4147
114.329421007,31.9252415729,41392,3291
114.329419172,31.9452461692,39063,2905
114.329417335,31.9652508328,37267,2748
114.329415497,31.9852555321,39695,2959
114.329413657,32.0052602353,40710,3512
114.329411816,32.0252649107,40883,4017
114.329409974,32.0452695261,38639,3284
114.329408129,32.06527405,38483,3362
114.329406284,32.0852784509,41941,3311
114.329404437,32.1052826976,39324,3023
114.329402588,32.1252867595,39154,3209
114.329400738,32.1452906066,27009,2221
114.329398886,32.1652942096,35747,2698
114.329397033,32.18529754,30316,2608
114.329395179,32.2053005703,35463,3170
114.329393323,32.2253032739,37811,3583
114.329391465,32.2453056254,35038,2899
114.329389606,32.2653076008,36407,3166
114.329387746,32.285309177,39616,3795
114.329385883,32.3053103326,40419,3075
114.32938402,32.3253110477,41708,3349
114.329382155,32.3453113037,39609,3311
114.329380288,32.3653110838,41787,5648
114.32937842,32.3853103727,99193,7580
114.32937655,32.4053091572,67721,7045
114.329374679,32.4253074253,69140,7269
114.349397662,31.8451886874,67079,5713
114.349395826,31.8651927067,55083,4367
114.349393988,31.8851969151,52335,3904
114.349392148,31.9052012831,50819,3821
114.349390308,31.9252057805,51368,3886
114.349388465,31.9452103765,41244,3567
114.349386622,31.9652150398,39125,2898
114.349384776,31.9852197389,41437,3294
114.34938293,32.0052244419,43100,3604
114.349381081,32.025229117,40347,3527
114.349379232,32.0452337322,40392,3490
114.34937738,32.0652382559,44177,3410
114.349375528,32.0852426565,41251,3271
114.349373673,32.1052469029,39704,3721
114.349371818,32.1252509646,35874,2799
114.34936996,32.1452548115,29734,2526
114.349368102,32.1652584142,33493,2550
114.349366241,32.1852617444,31186,2987
114.34936438,32.2052647744,32426,2608
114.349362517,32.2252674778,36316,3110
114.349360652,32.2452698291,39304,3351
114.349358785,32.2652718041,37258,3046
114.349356918,32.2852733801,43584,3476
114.349355048,32.3052745355,43257,3493
114.349353178,32.3252752503,44843,4415
114.349351305,32.3452755061,90048,6293
114.349349432,32.3652752859,92182,6469
114.349347556,32.3852745746,98391,7460
114.349345679,32.4052733588,95966,7060
114.349343801,32.4252716267,95818,7045
114.369376095,31.8451611102,69541,5270
114.369374253,31.8651651291,54395,4032
114.36937241,31.8851693373,53102,4069
114.369370566,31.905173705,52638,4017
114.36936872,31.9251782022,49454,3722
114.369366873,31.9451827979,45754,3540
114.369365024,31.965187461,41558,3069
114.369363173,31.9851921598,43791,3442
114.369361321,32.0051968625,44316,3896
114.369359468,32.0252015373,42706,4364
114.369357613,32.0452061523,42728,3707
114.369355757,32.0652106757,46269,3729
114.369353899,32.085215076,44720,3798
114.36935204,32.1052193222,39092,3424
114.369350179,32.1252233835,35585,2804
114.369348316,32.1452272301,32740,2576
114.369346453,32.1652308326,31716,2501
114.369344587,32.1852341625,33678,2749
114.36934272,32.2052371922,35366,3012
114.369340852,32.2252398953,35566,2845
114.369338982,32.2452422464,39354,3175
114.36933711,32.2652442212,41179,3356
114.369335238,32.2852457969,40367,3384
114.369333363,32.305246952,87883,6257
114.369331487,32.3252476665,87949,6109
114.36932961,32.345247922,91049,7094
114.369327731,32.3652477016,93300,7606
114.36932585,32.38524699,96175,7114
114.369323968,32.4052457739,93917,6766
114.369322084,32.4252440415,94118,6839
