lng,lat,distance,time
113.869370747,32.4055939062,43578,3019
113.869368885,32.4255921818,43836,3114
113.869367021,32.4455899311,46074,3232
113.869365155,32.4655871462,86623,4323
113.869363288,32.4855838209,53236,3692
113.869361419,32.5055799509,53471,3708
113.869359549,32.5255755337,55630,3960
113.869357677,32.5455705688,58135,4165
113.869355804,32.5655650576,63084,4608
113.869353929,32.5855590034,66339,5434
113.869352053,32.6055524112,66599,5460
113.869350175,32.625545288,67210,6435
113.889471495,31.6454986408,75503,5662
113.889469695,31.665499372,65332,4604
113.889467893,31.6855005286,65071,4585
113.88946609,31.7055020931,63084,4643
113.889464286,31.7255040466,63225,4665
113.88946248,31.7455063684,51170,3976
113.889460673,31.7655090367,50610,3842
113.889458864,31.7855120282,44944,3349
113.889457054,31.8055153182,42586,2976
113.889455242,31.8255188808,45077,3338
113.889453429,31.8455226894,47466,3734
113.889451614,31.8655267159,44173,3400
113.889449798,31.8855309315,40731,3164
113.889447981,31.9055353068,41540,3248
113.889446162,31.9255398115,43971,4041
113.889444341,31.9455444147,37647,3196
113.889442519,31.9655490853,41089,3013
113.889440696,31.9855537916,40817,3480
113.889438871,32.0055585018,39770,3091
113.889437045,32.0255631842,42225,3314
113.889435217,32.0455678066,42596,3350
113.889433388,32.0655723375,37445,3299
113.889431557,32.0855767454,36258,3264
113.889429725,32.1055809991,35212,3175
113.889427891,32.125585068,29597,3398
113.889426056,32.1455889221,21283,2028
113.889424219,32.165592532,21847,1946
113.889422381,32.1855958694,24660,2191
113.889420541,32.2055989067,28286,3279
113.8894187,32.2256016173,25760,3044
113.889416857,32.2456039759,24780,3242
113.889415013,32.2656059582,28048,3616
113.889413167,32.2856075414,31730,4055
113.88941132,32.305608704,39542,3414
113.889409471,32.325609426,42433,3845
113.889407621,32.345609689,40230,3540
113.88940577,32.3656094761,44926,3014
113.889403916,32.3856087721,44932,3079
113.889402062,32.4056075635,42849,2981
113.889400206,32.4256058386,42305,3003
113.889398348,32.4456035876,45063,3121
113.889396489,32.4656008023,47772,3310
113.889394628,32.4855974766,51335,3637
113.889392766,32.5055936061,52869,3679
113.889390902,32.5255891885,55107,3835
113.889389037,32.5455842233,57710,4138
113.88938717,32.5655787117,61028,4438
113.889385302,32.585572657,60512,4404
113.889383432,32.6055660644,68055,5524
113.889381561,32.6255589408,68460,5374
113.909483308,31.6454956481,76343,5704
113.90948151,31.6654963789,66735,4940
113.909479711,31.6854975352,66357,4836
113.90947791,31.7054990993,64148,5004
113.909476108,31.7255010524,64286,4733
113.909474304,31.745503374,66318,5275
113.909472499,31.7655060419,53375,4553
113.909470692,31.785509033,46895,3612
113.909468884,31.8055123226,46688,3753
113.909467074,31.825515885,39487,2768
113.909465263,31.8455196932,37669,2666
113.909463451,31.8655237193,36618,2654
113.909461637,31.8855279346,39130,2935
113.909459822,31.9055323095,36714,2537
113.909458005,31.9255368138,35997,2854
113.909456186,31.9455414167,35694,2953
113.909454367,31.9655460869,39166,2853
113.909452545,31.9855507929,38990,3105
113.909450723,32.0055555028,39598,3055
113.909448898,32.0255601848,39423,3005
113.909447073,32.0455648069,44562,3708
113.909445246,32.0655693374,40078,3744
113.909443417,32.0855737449,41188,4440
113.909441587,32.1055779983,40338,4509
113.909439755,32.1255820668,20651,2458
113.909437922,32.1455859206,18760,1762
113.909436088,32.1655895302,20197,2031
113.909434251,32.1855928673,19145,1993
113.909432414,32.2055959042,28119,3113
113.909430575,32.2255986144,24462,2830
113.909428734,32.2456009726,22970,2745
113.909426892,32.2656029546,25141,2752
113.909425049,32.2856045374,31169,3045
113.909423204,32.3056056997,31558,3570
113.909421358,32.3256064214,38193,3113
113.90941951,32.345606684,37880,3070
113.90941766,32.3656064707,42566,2870
113.909415809,32.3856057664,40778,2740
113.909413957,32.4056045574,40037,2733
113.909412103,32.4256028322,40930,2758
113.909410247,32.4456005808,42069,2827
113.90940839,32.4655977952,45473,3110
113.909406532,32.4855944691,49279,3426
113.909404672,32.5055905983,49821,3560
113.90940281,32.5255861804,52644,3729
113.909400947,32.5455812147,54198,3869
113.909399083,32.5655757028,56245,3926
113.909397217,32.5855696478,58531,4246
113.909395349,32.6055630548,65228,5296
113.90939348,32.6255559309,67242,5319
113.929474446,31.64547481,78323,5967
113.929472646,31.6654755406,66610,4937
113.929470844,31.6854766965,68656,5684
113.929469041,31.7054782604,68828,5766
113.929467236,31.7254802132,66758,5445
113.92946543,31.7454825344,57163,5456
113.929463623,31.7654852021,51297,4801
113.929461814,31.7854881929,49319,4125
113.929460003,31.8054914822,47807,4034
113.929458191,31.8254950442,40844,3917
113.929456378,31.8454988521,38183,2931
113.929454563,31.865502878,34712,2431
113.929452747,31.885507093,33821,2296
113.929450929,31.9055114676,34203,2459
113.92944911,31.9255159716,31517,2822
113.929447289,31.9455205742,32843,2723
113.929445467,31.9655252441,33348,2512
113.929443644,31.9855299498,34091,2549
113.929441819,32.0055346594,38528,3111
113.929439992,32.0255393411,44013,3923
113.929438164,32.0455439629,44534,4055
113.929436334,32.0655484932,46909,4688
113.929434503,32.0855529004,43912,5103
113.929432671,32.1055571534,44872,5341
113.929430837,32.1255612217,18607,2112
113.929429002,32.1455650751,16882,1593
113.929427165,32.1655686845,15874,1613
113.929425326,32.1855720212,17924,1730
113.929423486,32.2055750578,27866,3365
113.929421645,32.2255777678,26395,3001
113.929419802,32.2455801257,20918,2273
113.929417958,32.2655821073,24537,2869
113.929416112,32.2855836899,29291,2864
113.929414264,32.3055848519,31789,3149
113.929412416,32.3255855733,35349,2876
113.929410565,32.3455858356,34116,2779
113.929408713,32.3655856221,36573,2952
113.92940686,32.3855849174,39932,2730
113.929405005,32.4055837081,37293,2383
113.929403149,32.4255819826,39178,2615
113.929401291,32.4455797309,42574,2921
113.929399431,32.465576945,45146,3048
113.929397571,32.4855736187,48105,3318
113.929395708,32.5055697476,49412,3413
113.929393844,32.5255653293,51998,3635
113.929391979,32.5455603634,54704,3996
113.929390112,32.5655548512,59114,4709
113.929388243,32.5855487959,63133,4979
113.929386373,32.6055422026,64837,5171
113.929384502,32.6255350784,65101,5204
113.949446282,31.6454373325,108205,7632
113.949444475,31.6654380628,109463,7786
113.949442667,31.6854392185,111479,8265
113.949440858,31.7054407822,68082,5725
113.949439046,31.7254427347,70035,6189
113.949437234,31.7454450557,54703,5564
113.94943542,31.7654477231,53148,5045
113.949433605,31.7854507137,48344,5384
113.949431788,31.8054540028,45700,7940
113.949429969,31.8254575646,43251,5467
113.949428149,31.8454613722,37794,2917
113.949426328,31.8654653978,35782,2947
113.949424505,31.8854696126,31759,2240
113.949422681,31.905473987,30547,2100
113.949420855,31.9254784907,27692,2024
113.949419028,31.9454830931,30009,2236
113.949417199,31.9654877628,32127,2383
113.949415369,31.9854924682,35488,2687
113.949413537,32.0054971776,40930,3875
113.949411704,32.025501859,45134,4328
113.94940987,32.0455064806,47232,4804
113.949408034,32.0655110106,47818,4911
113.949406196,32.0855154175,45512,5574
113.949404357,32.1055196703,45821,5679
113.949402516,32.1255237384,18861,2581
113.949400674,32.1455275916,17399,1924
113.949398831,32.1655312007,14503,1394
113.949396986,32.1855345372,21011,1732
113.949395139,32.2055375736,22042,1970
113.949393291,32.2255402833,19621,1683
113.949391442,32.2455426409,19720,1796
113.949389591,32.2655446223,26149,2416
113.949387738,32.2855462047,29130,2849
113.949385884,32.3055473664,31987,3121
113.949384029,32.3255480876,33708,2737
113.949382172,32.3455483497,32649,2733
113.949380313,32.3655481358,42115,2910
113.949378453,32.3855474309,40394,2757
113.949376592,32.4055462214,38106,2453
113.949374728,32.4255444957,39491,2559
113.949372864,32.4455422437,42483,2860
113.949370998,32.4655394576,46902,3252
113.94936913,32.485536131,49630,3421
113.949367261,32.5055322597,52114,3645
113.94936539,32.5255278412,52695,3838
113.949363518,32.545522875,56345,4561
113.949361645,32.5655173625,57450,4517
113.949359769,32.585511307,59806,4676
113.949357893,32.6055047135,61816,4874
113.949356014,32.625497589,69223,6659
113.969402811,31.6453866647,103320,6814
113.969400994,31.6653873948,106885,7558
113.969399176,31.6853885503,110097,8133
113.969397357,31.7053901137,71537,6636
113.969395536,31.7253920661,71133,6464
113.969393714,31.7453943869,54710,5592
113.96939189,31.7653970541,46876,5004
113.969390065,31.7854000444,48344,5384
113.969388238,31.8054033333,47304,4561
113.96938641,31.8254068949,41994,5014
113.96938458,31.8454107024,40469,4083
113.969382749,31.8654147277,34936,2615
113.969380917,31.8854189423,32124,2462
113.969379082,31.9054233165,30886,2279
113.969377247,31.9254278201,26656,1964
113.96937541,31.9454324222,24674,1942
113.969373571,31.9654370917,23034,1842
113.969371731,31.9854417969,20390,1602
113.96936989,32.0054465061,21702,1980
113.969368047,32.0254511873,17976,1817
113.969366202,32.0454558087,16897,3112
113.969364356,32.0654603385,16391,2089
113.969362508,32.0854647453,16063,2365
113.969360659,32.1054689979,15650,1942
113.969358809,32.1254730657,12653,1775
113.969356957,32.1454769187,11406,1125
113.969355103,32.1654805276,13230,1420
113.969353248,32.1854838639,14000,1568
113.969351392,32.2054869001,17565,1461
113.969349534,32.2254896096,16429,1397
113.969347674,32.2454919671,19371,2071
113.969345813,32.2654939483,24429,2285
113.969343951,32.2854955304,25600,2322
113.969342087,32.3054966919,27144,2689
113.969340221,32.3254974129,30865,2526
113.969338354,32.3454976748,33340,2717
113.969336485,32.3654974608,34178,3232
113.969334615,32.3854967557,43112,2874
113.969332744,32.405495546,40029,2620
113.969330871,32.42549382,41827,2744
113.969328996,32.4454915679,42819,2815
113.96932712,32.4654887815,48482,3411
113.969325242,32.4854854547,49096,3429
113.969323363,32.5054815832,52822,4113
113.969321482,32.5254771645,54275,4358
113.9693196,32.5454721982,54717,4376
113.969317716,32.5654666855,55371,4332
113.96931583,32.5854606297,57629,4491
113.969313943,32.6054540361,57493,4490
113.969312055,32.6254469114,69982,7281
113.989350115,31.6453280422,101994,6660
113.989348287,31.6653287721,105950,7452
113.989346457,31.6853299274,108104,7686
113.989344626,31.7053314907,110316,7835
113.989342794,31.7253334429,111914,8172
113.98934096,31.7453357635,113170,8398
113.989339124,31.7653384305,46735,4806
113.989337287,31.7853414207,44728,3199
113.989335448,31.8053447094,46006,4081
113.989333608,31.8253482708,44909,3352
113.989331767,31.8453520781,38029,2852
113.989329924,31.8653561033,35774,3229
113.98932808,31.8853603177,32834,2428
113.989326234,31.9053646917,32772,2429
113.989324386,31.9253691951,34083,2532
113.989322537,31.9453737971,25932,1927
113.989320687,31.9653784664,22416,1755
113.989318835,31.9853831714,20699,1764
113.989316981,32.0053878804,17316,1375
113.989315126,32.0253925615,16137,1337
113.98931327,32.0453971827,15613,2188
113.989311412,32.0654017123,15361,2343
113.989309553,32.0854061189,14254,1859
113.989307692,32.1054103713,15292,1613
113.989305829,32.125414439,9869,1104
113.989303965,32.1454182918,9852,1002
113.9893021,32.1654219005,11062,1093
113.989300233,32.1854252367,12845,1359
113.989298364,32.2054282727,14379,1267
113.989296494,32.225430982,15457,1392
113.989294622,32.2454333393,18685,1612
113.989292749,32.2654353203,22314,2006
113.989290875,32.2854369023,22784,1912
113.989288999,32.3054380636,23643,1706
113.989287121,32.3254387844,27049,2263
113.989285242,32.3454390461,30104,2535
113.989283361,32.365438832,32803,3054
113.989281479,32.3854381267,43777,3170
113.989279595,32.4054369168,38325,3013
113.98927771,32.4254351907,39014,3077
113.989275823,32.4454329384,43950,2877
113.989273934,32.4654301518,43273,3387
113.989272045,32.4854268249,49926,4061
113.989270153,32.5054229532,53503,4270
113.98926826,32.5254185343,51837,4099
113.989266366,32.5454135678,51564,4030
113.989264469,32.5654080549,52416,4097
113.989262572,32.585401999,59801,5338
113.989260673,32.6053954051,61587,5707
113.989258772,32.6253882803,61571,5688
114.00929554,31.645267781,99432,6584
114.0092937,31.6652685108,103115,7526
114.009291858,31.6852696659,109308,8118
114.009290015,31.705271229,108537,7523
114.00928817,31.725273181,111004,7600
114.009286324,31.7452755014,111520,7750
114.009284476,31.7652781683,112331,7726
114.009282627,31.7852811583,43345,3056
114.009280776,31.8052844468,44452,3173
114.009278924,31.8252880081,42106,2928
114.009277071,31.8452918152,43703,3172
114.009275215,31.8652958402,37884,4784
114.009273359,31.8853000545,36563,3515
114.0092715,31.9053044283,32651,3609
114.009269641,31.9253089315,32567,2816
114.009267779,31.9453135333,30370,2640
114.009265917,31.9653182025,29202,2398
114.009264052,31.9853229073,21392,2021
114.009262187,32.0053276162,18864,1523
114.009260319,32.025332297,15934,1407
114.009258451,32.0453369181,13980,1587
114.00925658,32.0653414476,11592,1304
114.009254708,32.085345854,11267,1043
114.009252835,32.1053501062,7114,792
114.00925096,32.1253541737,9976,1087
114.009249084,32.1453580263,8387,851
114.009247206,32.1653616349,9851,946
114.009245327,32.1853649709,12734,1406
114.009243446,32.2053680067,12847,1210
114.009241563,32.2253707159,18381,1766
114.009239679,32.245373073,18457,1604
114.009237793,32.2653750538,20613,1839
114.009235906,32.2853766356,20626,1761
114.009234018,32.3053777968,22694,1942
114.009232128,32.3253785174,25297,2114
114.009230236,32.345378779,27254,2399
114.009228343,32.3653785646,31860,3034
114.009226448,32.3853778592,35914,3399
114.009224551,32.4053766491,36703,2955
114.009222654,32.4253749228,37664,3224
114.009220754,32.4453726704,42659,4299
114.009218853,32.4653698837,42012,3386
114.009216951,32.4853665565,43366,3541
114.009215047,32.5053626846,46777,3971
114.009213141,32.5253582656,51184,3993
114.009211234,32.5453532989,49494,3869
114.009209325,32.5653477859,52808,4174
114.009207415,32.5853417298,58354,4675
114.009205503,32.6053351358,64162,5277
114.00920359,32.6253280108,63110,5955
114.029246692,31.6452124198,99217,6544
114.029244841,31.6652131494,101197,6769
114.029242988,31.6852143044,103705,6814
114.029241134,31.7052158673,106191,7025
114.029239278,31.7252178191,108387,7220
114.029237421,31.7452201393,109329,7378
114.029235563,31.765222806,111650,7701
114.029233702,31.7852257958,41984,2997
114.029231841,31.8052290842,39438,2820
114.029229978,31.8252326452,40169,2848
114.029228113,31.8452364522,44849,3411
114.029226247,31.865240477,36678,3402
114.029224379,31.885244691,35630,3895
114.02922251,31.9052490647,31331,3439
114.029220639,31.9252535677,29992,2659
114.029218767,31.9452581694,31625,3888
114.029216893,31.9652628383,21889,2406
114.029215018,31.985267543,19626,2004
114.029213141,32.0052722516,16392,1664
114.029211263,32.0252769323,15141,1541
114.029209383,32.0452815532,12280,1193
114.029207501,32.0652860825,9452,911
114.029205618,32.0852904887,9317,912
114.029203734,32.1052947408,5120,525
114.029201848,32.125298808,4436,575
114.02919996,32.1453026605,5879,677
114.029198071,32.1653062689,7140,851
114.029196181,32.1853096047,11006,1118
114.029194289,32.2053126403,12465,2079
114.029192395,32.2253153493,20553,1735
114.0291905,32.2453177062,16975,1492
114.029188603,32.2653196869,19338,1647
114.029186705,32.2853212685,19593,1683
114.029184805,32.3053224295,21978,2024
114.029182903,32.3253231499,24230,2006
114.029181,32.3453234113,26338,2184
114.029179096,32.3653231968,30095,2464
114.02917719,32.3853224911,30820,2464
114.029175282,32.4053212809,33853,2685
114.029173373,32.4253195544,35287,2803
114.029171462,32.4453173018,38491,2980
114.02916955,32.4653145149,39701,3092
114.029167636,32.4853111875,41997,3303
114.029165721,32.5053073155,45371,3578
114.029163804,32.5253028963,47360,3791
114.029161885,32.5452979294,50633,3979
114.029159965,32.5652924162,53064,4280
114.029158043,32.5852863599,61147,5414
114.02915612,32.6052797657,63099,4985
114.029154195,32.6252726405,76993,4925
114.049210398,31.6451678315,99122,6332
114.049208539,31.6651685609,101573,6589
114.049206678,31.6851697156,102843,6717
114.049204815,31.7051712783,104459,6893
114.049202951,31.7251732299,106906,7099
114.049201086,31.7451755499,110490,7383
114.049199219,31.7651782164,111004,7576
114.049197351,31.785181206,43189,3331
114.049195481,31.8051844941,38634,2911
114.049193609,31.8251880549,38236,2700
114.049191737,31.8451918616,39860,3130
114.049189862,31.8651958863,35309,3447
114.049187986,31.8852001001,33852,3173
114.049186109,31.9052044735,30585,2761
114.049184229,31.9252089763,27737,2316
114.049182349,31.9452135777,26013,4050
114.049180467,31.9652182465,23877,3699
114.049178583,31.9852229509,19865,2661
114.049176698,32.0052276594,18759,2115
114.049174811,32.0252323398,14508,1632
114.049172923,32.0452369605,11833,1127
114.049171033,32.0652414895,9142,1022
114.049169142,32.0852458955,6728,695
114.049167249,32.1052501474,3955,449
114.049165355,32.1252542144,2478,262
114.049163459,32.1452580667,3451,431
114.049161561,32.1652616748,7420,816
114.049159662,32.1852650104,8196,888
114.049157762,32.2052680458,9744,1044
114.04915586,32.2252707546,12426,1175
114.049153956,32.2452731113,14980,1340
114.049152051,32.2652750918,17737,1541
114.049150144,32.2852766731,20600,2078
114.049148236,32.3052778339,22823,1974
114.049146326,32.3252785541,28496,2581
114.049144415,32.3452788153,28666,2660
114.049142502,32.3652786005,29945,3385
114.049140587,32.3852778947,34290,3293
114.049138671,32.4052766842,35713,4174
114.049136753,32.4252749575,36696,2997
114.049134834,32.4452727046,44059,3752
114.049132913,32.4652699175,41907,3334
114.049130991,32.48526659,44222,3503
114.049129067,32.5052627177,46521,3885
114.049127141,32.5252582983,50567,3975
114.049125214,32.5452533312,52509,4215
114.049123286,32.5652478178,69289,3953
114.049121355,32.5852417613,71427,4152
114.049119424,32.6052351668,74695,4437
114.04911749,32.6252280414,76262,4622
114.069191777,31.6451384275,100995,6748
114.069189913,31.6651391566,103020,6705
114.069188048,31.685140311,104518,6871
114.069186181,31.7051418734,104654,6881
114.069184313,31.7251438248,111030,7415
114.069182443,31.7451461445,111773,7485
114.069180572,31.7651488107,48300,5866
114.069178699,31.7851518001,46074,5395
114.069176825,31.8051550879,45303,3447
114.069174949,31.8251586485,38802,2700
114.069173072,31.8451624549,33413,2364
114.069171193,31.8651664793,34397,3378
114.069169312,31.8851706928,30043,2216
114.06916743,31.905175066,31074,3157
114.069165547,31.9251795686,25548,2068
114.069163662,31.9451841697,23879,2397
114.069161775,31.9651888381,20624,1860
114.069159887,31.9851935424,17940,2324
114.069157997,32.0051982505,15847,1383
114.069156106,32.0252029307,14841,1498
114.069154214,32.0452075511,11449,1155
114.069152319,32.0652120799,8847,923
114.069150423,32.0852164856,6145,724
114.069148526,32.1052207372,3275,383
114.069146627,32.125224804,156,37
114.069144727,32.145228656,3305,334
114.069142825,32.1652322638,6052,570
114.069140921,32.1852355991,8542,759
114.069139016,32.2052386343,11134,1159
114.06913711,32.2252413428,14904,1631
114.069135201,32.2452436992,22592,1911
114.069133292,32.2652456794,20991,1842
114.06913138,32.2852472605,21262,1910
114.069129468,32.3052484211,23240,2128
114.069127553,32.325249141,27684,2344
114.069125637,32.3452494019,46233,3598
114.06912372,32.3652491869,31853,3857
114.0691218,32.3852484807,35913,3398
114.06911988,32.40524727,39937,4240
114.069117958,32.4252455431,48025,4297
114.069116034,32.4452432899,45568,4329
114.069114108,32.4652405025,44996,3566
114.069112181,32.4852371747,46179,3656
114.069110253,32.5052333022,48312,4162
114.069108323,32.5252288825,51165,4006
114.069106391,32.5452239151,66530,3698
114.069104458,32.5652184014,69009,3978
114.069102523,32.5852123447,73516,4347
114.069100587,32.60520575,75550,4506
114.069098649,32.6251986243,95400,7077
114.089193551,31.6451265667,101125,6539
114.089191687,31.6651272955,85489,5637
114.089189822,31.6851284496,79406,4973
114.089187955,31.7051300117,79774,5056
114.089186087,31.7251319627,83097,5808
114.089184217,31.7451342822,113611,7708
114.089182345,31.7651369481,49729,6015
114.089180473,31.7851399371,44368,5027
114.089178598,31.8051432246,41549,4258
114.089176722,31.8251467849,38755,3523
114.089174845,31.8451505909,32462,2662
114.089172966,31.865154615,31193,2286
114.089171085,31.8851588282,28497,2092
114.089169203,31.9051632011,26210,1954
114.08916732,31.9251677033,23899,1833
114.089165435,31.9451723041,21625,1696
114.089163548,31.9651769722,19831,1568
114.08916166,31.9851816761,26057,2412
114.08915977,32.0051863839,15434,1962
114.089157879,32.0251910638,13573,1209
114.089155986,32.0451956839,15777,1348
114.089154092,32.0652002123,10315,1209
114.089152196,32.0852046177,7257,837
114.089150299,32.105208869,3719,427
114.0891484,32.1252129355,3424,447
114.089146499,32.1452167871,3988,373
114.089144597,32.1652203947,9744,829
114.089142694,32.1852237297,9082,771
114.089140789,32.2052267645,12187,1171
114.089138882,32.2252294727,21252,1714
114.089136974,32.2452318288,22751,1930
114.089135064,32.2652338087,24717,2280
114.089133153,32.2852353894,27101,2562
114.08913124,32.3052365496,30758,2749
114.089129325,32.3252372693,44212,3654
114.089127409,32.3452375298,46217,3387
114.089125492,32.3652373145,45193,3316
114.089123573,32.385236608,37515,3894
114.089121652,32.405235397,51852,4922
114.08911973,32.4252336697,48888,4571
114.089117806,32.4452314162,49026,4627
114.08911588,32.4652286285,46925,3860
114.089113953,32.4852253004,57828,3457
114.089112025,32.5052214275,57634,3442
114.089110095,32.5252170075,51911,4234
114.089108163,32.5452120398,65074,3606
114.08910623,32.5652065258,64574,3638
114.089104295,32.5852004687,68843,4419
114.089102358,32.6051938737,71994,4626
114.08910042,32.6251867477,94668,5832
114.109215685,31.6451322517,92596,5874
114.109213826,31.6651329801,84071,5687
114.109211965,31.6851341339,82482,5423
114.109210102,31.7051356956,76307,4723
114.109208238,31.7251376462,85264,6497
114.109206373,31.7451399653,117051,8312
114.109204506,31.7651426308,51344,6329
114.109202637,31.7851456194,51609,6394
114.109200767,31.8051489066,88451,6595
114.109198896,31.8251524664,44202,4858
114.109197023,31.8451562721,35507,2915
114.109195148,31.8651602958,34408,2643
114.109193272,31.8851645087,31711,2415
114.109191394,31.9051688811,29204,2340
114.109189515,31.925173383,26298,2069
114.109187634,31.9451779834,23350,1968
114.109185752,31.9651826512,22859,2008
114.109183868,31.9851873547,19060,1830
114.109181983,32.0051920621,16810,1579
114.109180096,32.0251967416,17234,1566
114.109178208,32.0452013613,14409,1409
114.109176318,32.0652058894,15691,1809
114.109174427,32.0852102944,6952,695
114.109172534,32.1052145453,7511,867
114.109170639,32.1252186114,4525,553
114.109168743,32.1452224626,5715,531
114.109166846,32.1652260698,9000,820
114.109164946,32.1852294044,10248,873
114.109163046,32.2052324389,15133,1299
114.109161144,32.2252351467,19103,1440
114.10915924,32.2452375024,24657,2098
114.109157334,32.2652394819,27148,2433
114.109155428,32.2852410623,34008,2688
114.109153519,32.3052422221,44536,3014
114.109151609,32.3252429414,41669,2719
114.109149698,32.3452432016,40923,2751
114.109147785,32.3652429858,42877,2883
114.10914587,32.385242279,44644,3164
114.109143954,32.4052410676,46867,3295
114.109142036,32.4252393399,51289,4867
114.109140117,32.4452370861,62209,4273
114.109138196,32.465234298,58212,3310
114.109136273,32.4852309695,55899,3214
114.109134349,32.5052270962,56014,3530
114.109132423,32.5252226758,57919,3101
114.109130496,32.5452177078,60127,3197
114.109128568,32.5652121934,65672,3861
114.109126637,32.5852061359,64671,3389
114.109124705,32.6051995405,69505,4441
114.109122772,32.6251924141,73184,4763
114.129255423,31.6451531536,91623,5749
114.129253571,31.6651538816,77805,5106
114.129251718,31.6851550349,73719,4564
114.129249864,31.7051565962,74468,4644
114.129248008,31.7251585464,74427,4650
114.129246151,31.745160865,76006,4773
114.129244292,31.7651635301,78829,4934
114.129242431,31.7851665183,80451,5058
114.12924057,31.805169805,88291,6505
114.129238706,31.8251733645,42861,4481
114.129236841,31.8451771698,41739,4940
114.129234975,31.865181193,33789,4009
114.129233107,31.8851854054,34103,2614
114.129231237,31.9051897775,29491,2356
114.129229366,31.9251942789,28904,2513
114.129227494,31.9451988789,26059,2073
114.12922562,31.9652035462,25781,2864
114.129223744,31.9852082493,19006,1800
114.129221867,32.0052129563,17925,1593
114.129219989,32.0252176354,20364,1959
114.129218109,32.0452222546,15689,1517
114.129216227,32.0652267823,12286,1214
114.129214344,32.0852311869,9407,945
114.129212459,32.1052354373,8439,877
114.129210573,32.125239503,7213,809
114.129208685,32.1452433539,7566,726
114.129206796,32.1652469606,9572,990
114.129204905,32.1852502948,12592,1126
114.129203013,32.2052533288,25673,1934
114.129201119,32.2252560362,17503,1414
114.129199223,32.2452583915,26590,2333
114.129197326,32.2652603706,28044,2511
114.129195428,32.2852619505,32170,2631
114.129193528,32.3052631099,42440,2758
114.129191626,32.3252638287,39129,2498
114.129189723,32.3452640885,38634,2461
114.129187818,32.3652638723,40785,2692
114.129185912,32.3852631651,43937,3612
114.129184004,32.4052619533,47295,3563
114.129182095,32.4252602252,48524,3674
114.129180184,32.4452579709,69704,4871
114.129178271,32.4652551824,59039,3518
114.129176357,32.4852518534,60920,3648
114.129174442,32.5052479798,57045,3343
114.129172525,32.5252435589,59697,3595
114.129170606,32.5452385904,61911,3760
114.129168686,32.5652330756,71673,4903
114.129166764,32.5852270177,67353,4278
114.12916484,32.6052204219,70515,4546
114.129162915,32.6252132951,71112,4550
114.14930769,31.6451849627,78810,4961
114.14930585,31.6651856902,76401,4751
114.149304008,31.6851868431,74543,4640
114.149302164,31.7051884039,71810,4432
114.149300319,31.7251903537,72129,4553
114.149298472,31.7451926718,74624,4702
114.149296624,31.7651953365,77093,4942
114.149294775,31.7851983242,82063,5451
114.149292924,31.8052016105,83204,6336
114.149291071,31.8252051695,87735,9796
114.149289217,31.8452089743,39886,3588
114.149287362,31.8652129971,37086,3097
114.149285505,31.885217209,33196,2754
114.149283646,31.9052215806,32135,2588
114.149281786,31.9252260816,33152,2683
114.149279924,31.9452306811,28003,2214
114.149278061,31.965235348,24105,2135
114.149276197,31.9852400506,21361,1861
114.149274331,32.0052447571,22076,1942
114.149272463,32.0252494358,17248,1664
114.149270594,32.0452540545,15238,1527
114.149268723,32.0652585817,14554,1417
114.149266851,32.0852629859,11418,1159
114.149264978,32.1052672359,10412,965
114.149263102,32.1252713011,8478,869
114.149261226,32.1452751515,9355,793
114.149259347,32.1652787578,14508,1231
114.149257468,32.1852820915,14346,1460
114.149255586,32.205285125,17243,1475
114.149253704,32.2252878319,16352,1354
114.149251819,32.2452901868,26404,2468
114.149249933,32.2652921654,30435,2526
114.149248046,32.2852937449,29554,2407
114.149246157,32.3052949039,43778,2892
114.149244267,32.3252956222,40206,2799
114.149242374,32.3452958815,44963,3101
114.149240481,32.3652956649,42663,2804
114.149238586,32.3852949572,45106,3105
114.149236689,32.4052937449,46516,3206
114.149234791,32.4252920163,48845,3653
114.149232891,32.4452897616,68070,4599
114.14923099,32.4652869726,66972,4245
114.149229087,32.4852836432,60324,3605
114.149227183,32.5052797691,58705,3437
114.149225277,32.5252753478,61085,4224
114.149223369,32.5452703788,64456,4167
114.14922146,32.5652648635,71541,4914
114.14921955,32.5852588052,68816,4418
114.149217638,32.6052522089,70608,4654
114.149215724,32.6252450816,91981,5641
114.169365834,31.645222015,92914,5716
114.169364005,31.665222742,75272,4671
114.169362175,31.6852238944,72556,4691
114.169360344,31.7052254548,70573,4362
114.169358511,31.725227404,73548,4659
114.169356676,31.7452297217,73283,4768
114.16935484,31.7652323859,76622,4985
114.169353003,31.7852353731,79631,5343
114.169351164,31.8052386589,81822,5400
114.169349323,31.8252422174,65772,5290
114.169347481,31.8452460218,67558,5601
114.169345638,31.8652500441,38390,3690
114.169343793,31.8852542555,34342,2743
114.169341947,31.9052586266,33450,2844
114.169340099,31.9252631271,32367,4186
114.16933825,31.9452677262,30291,2556
114.169336399,31.9652723926,25845,2368
114.169334546,31.9852770947,22269,1897
114.169332692,32.0052818008,20103,2082
114.169330837,32.0252864789,18969,1935
114.16932898,32.0452910972,18584,1750
114.169327122,32.065295624,14892,1503
114.169325262,32.0853000276,13893,1419
114.169323401,32.1053042771,12537,1149
114.169321538,32.1253083419,10377,1028
114.169319673,32.1453121918,12329,1081
114.169317808,32.1653157976,19022,1633
114.16931594,32.1853191308,18436,1539
114.169314071,32.2053221639,17638,1669
114.169312201,32.2253248704,18435,1512
